,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,56,2,0,0,1,0,0,7,1,1,1,2,1,5,4,25,3,8,4,39
true_1,0,148,6,6,4,16,0,3,1,0,0,0,6,0,3,1,0,0,1,0
true_2,0,10,145,10,6,9,3,5,1,0,1,0,5,0,1,0,1,0,0,0
true_3,0,8,32,116,21,0,8,2,1,1,1,0,4,1,0,1,0,0,0,0
true_4,0,6,7,14,143,3,4,10,0,0,0,1,4,0,1,0,0,0,0,0
true_5,0,9,8,2,2,173,1,1,0,0,1,0,0,0,0,0,1,0,0,0
true_6,0,0,6,1,3,0,165,8,5,0,0,0,6,0,1,0,0,0,0,0
true_7,0,0,3,1,5,1,5,158,9,0,0,0,8,1,0,0,2,1,2,2
true_8,0,0,1,0,2,0,4,20,162,0,2,1,1,1,1,0,2,0,2,0
true_9,1,0,0,0,1,1,1,10,1,176,3,1,0,0,0,1,1,0,0,2
true_10,0,0,1,0,0,1,0,8,1,16,169,0,0,0,0,1,1,1,0,1
true_11,1,2,5,1,2,2,1,3,0,1,0,153,4,4,3,0,6,2,5,3
true_12,0,8,6,9,8,1,9,4,2,0,0,5,137,4,1,1,2,0,0,0
true_13,0,1,2,0,0,1,2,3,0,1,0,0,4,178,1,1,0,1,1,2
true_14,1,4,2,0,3,1,1,7,0,0,0,0,5,3,164,0,2,0,3,1
true_15,3,1,3,0,0,0,0,7,0,0,0,0,0,4,2,153,1,1,0,24
true_16,1,0,2,0,0,1,0,1,2,1,0,12,0,0,1,0,145,0,8,8
true_17,1,0,0,0,0,0,0,4,1,0,0,3,0,1,3,1,3,160,4,7
true_18,1,0,2,0,0,1,1,4,0,2,0,6,0,3,6,1,27,9,84,8
true_19,4,0,1,0,0,0,2,2,2,2,1,2,0,0,2,30,15,1,2,60
