,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,55,2,0,0,0,0,0,8,3,2,1,2,0,4,2,32,2,10,4,33
true_1,0,146,8,6,4,15,0,3,1,0,0,0,6,0,3,1,0,1,1,0
true_2,0,8,148,16,3,9,1,5,0,1,1,0,3,0,1,0,1,0,0,0
true_3,0,3,30,136,11,0,5,2,1,1,0,1,3,2,0,1,0,0,0,0
true_4,0,6,9,20,135,2,4,9,0,0,0,2,5,0,1,0,0,0,0,0
true_5,0,8,9,3,1,173,1,2,0,0,0,0,0,0,0,0,1,0,0,0
true_6,0,2,7,1,4,0,172,3,3,0,0,0,2,0,1,0,0,0,0,0
true_7,0,1,5,1,4,0,5,160,10,0,0,0,7,1,0,0,0,0,2,2
true_8,0,0,1,0,2,0,4,17,166,0,1,1,1,1,0,0,2,3,0,0
true_9,0,0,0,0,0,1,0,10,2,174,7,1,0,0,0,0,1,1,0,2
true_10,0,0,2,0,0,0,0,7,1,10,174,0,0,0,1,1,1,1,1,1
true_11,1,1,7,1,1,3,1,2,1,0,0,153,5,3,3,0,6,2,5,3
true_12,0,9,8,14,4,2,8,3,2,0,0,6,131,6,1,0,3,0,0,0
true_13,0,1,2,0,0,1,2,4,0,1,0,0,1,179,1,1,0,1,2,2
true_14,0,4,2,0,1,2,1,7,0,1,0,2,4,4,160,0,2,1,4,2
true_15,2,1,3,0,0,0,0,7,1,0,0,0,0,4,0,163,1,1,0,16
true_16,1,0,2,0,0,1,0,1,2,2,0,11,0,0,1,1,142,0,12,6
true_17,0,0,0,0,0,0,0,4,1,0,0,2,0,1,0,2,4,167,3,4
true_18,1,0,3,0,0,0,1,3,0,1,1,4,0,4,3,2,27,12,87,6
true_19,6,0,1,0,0,0,1,2,2,3,2,2,0,1,1,45,14,1,1,44
