,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,47,2,0,0,0,2,0,3,5,0,0,1,0,5,1,35,7,10,7,35
true_1,1,143,10,4,4,18,0,1,0,0,0,1,7,2,1,2,0,0,1,0
true_2,0,10,136,13,11,13,0,0,1,0,0,1,4,5,2,0,1,0,0,0
true_3,0,7,27,118,17,1,7,3,3,0,1,1,9,2,0,0,0,0,0,0
true_4,0,14,8,19,126,1,5,1,0,1,0,1,8,9,0,0,0,0,0,0
true_5,0,14,6,3,1,170,0,1,1,0,0,0,0,1,0,0,1,0,0,0
true_6,0,0,7,2,2,0,165,6,5,0,0,1,4,2,1,0,0,0,0,0
true_7,0,0,1,1,2,1,5,151,13,0,0,0,6,10,0,1,6,0,0,1
true_8,0,1,1,0,0,0,3,16,163,1,1,0,0,8,0,0,4,0,1,0
true_9,0,0,1,0,0,1,0,0,2,174,4,1,0,9,0,1,2,1,0,3
true_10,0,1,0,0,0,1,0,1,2,14,168,0,0,7,0,1,4,0,0,1
true_11,1,2,4,0,2,4,0,0,2,0,0,146,8,7,3,0,9,4,4,2
true_12,0,8,4,12,8,1,9,5,3,0,0,4,131,7,2,0,3,0,0,0
true_13,0,1,0,0,0,1,2,3,1,0,0,0,3,179,2,2,1,1,0,2
true_14,1,5,1,0,2,1,0,5,1,2,0,2,5,14,152,0,2,1,2,1
true_15,1,0,1,0,0,0,0,3,1,0,0,0,0,10,0,166,2,1,2,12
true_16,0,0,1,0,0,1,0,2,1,1,0,9,0,3,0,3,148,1,6,6
true_17,0,0,1,0,0,1,0,1,3,0,0,2,0,6,0,1,8,160,3,2
true_18,3,0,1,0,0,0,1,5,2,2,0,7,0,8,5,1,33,8,74,5
true_19,6,0,0,0,0,0,0,2,1,2,0,3,0,4,1,62,16,3,2,24
