,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,66,2,2,0,0,0,0,4,1,2,1,2,0,4,2,20,5,8,4,37
true_1,0,138,8,7,6,19,0,3,1,0,0,0,6,0,4,1,0,1,1,0
true_2,0,6,144,11,9,11,1,5,0,1,1,1,5,0,1,0,1,0,0,0
true_3,0,2,39,110,24,1,6,2,2,1,1,1,4,2,0,1,0,0,0,0
true_4,0,3,9,8,148,3,5,9,0,0,0,3,4,0,0,0,0,0,1,0
true_5,0,3,10,1,3,178,0,2,0,0,0,0,0,0,0,0,1,0,0,0
true_6,0,2,6,1,5,0,169,3,5,0,0,0,3,0,1,0,0,0,0,0
true_7,0,0,5,1,4,1,5,159,10,0,0,0,7,1,0,1,1,0,2,1
true_8,0,0,1,0,2,0,4,17,164,0,2,0,1,1,0,0,3,1,2,1
true_9,1,0,0,0,1,1,1,9,1,172,7,1,0,0,0,1,1,0,0,3
true_10,0,0,1,0,0,1,0,7,1,8,176,0,0,0,1,1,2,0,1,1
true_11,2,1,6,1,2,4,1,2,0,1,0,153,4,3,2,0,6,2,5,3
true_12,0,6,7,3,12,2,8,3,2,0,0,6,139,5,1,0,3,0,0,0
true_13,0,1,2,0,0,1,2,4,0,1,0,0,1,180,1,1,0,1,1,2
true_14,0,3,2,0,1,2,1,8,0,1,0,2,5,4,161,0,2,0,3,2
true_15,6,1,3,0,0,0,0,7,1,0,0,0,0,4,0,157,2,1,1,16
true_16,1,0,2,0,0,1,0,1,2,1,0,13,0,0,1,0,143,0,10,7
true_17,3,0,0,0,0,0,0,4,0,0,0,4,0,1,0,2,3,160,4,7
true_18,1,0,3,0,0,0,1,3,0,1,0,6,0,3,3,1,29,9,88,7
true_19,11,0,1,0,0,0,1,2,2,1,2,2,0,1,1,40,15,1,2,44
