,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,44,2,4,0,0,0,0,5,3,2,1,1,0,1,2,34,7,8,6,40
true_1,0,142,13,7,4,13,0,2,2,0,0,0,7,0,2,2,0,0,1,0
true_2,0,6,151,13,5,7,1,5,1,0,1,0,5,0,1,0,1,0,0,0
true_3,0,5,38,119,14,0,5,3,2,1,1,1,5,1,0,1,0,0,0,0
true_4,0,4,9,16,139,2,4,10,0,0,0,2,6,0,0,0,0,0,1,0
true_5,0,8,16,2,1,167,1,1,1,0,0,0,0,0,0,0,1,0,0,0
true_6,0,0,8,2,3,0,167,4,3,0,0,0,5,0,1,0,2,0,0,0
true_7,0,0,5,1,4,0,5,161,9,0,0,0,6,1,0,1,2,0,2,1
true_8,0,0,2,0,1,0,4,23,160,0,2,0,1,1,0,0,3,1,1,0
true_9,0,0,0,0,0,1,0,10,2,173,6,1,0,0,0,0,2,0,0,4
true_10,0,0,2,0,0,0,0,7,1,10,173,0,0,0,1,1,4,0,0,1
true_11,1,1,8,1,2,1,1,3,1,0,0,149,5,3,2,0,9,2,5,4
true_12,0,7,6,11,6,1,7,5,3,0,0,4,136,6,1,0,4,0,0,0
true_13,0,1,2,0,0,1,2,4,0,1,0,0,1,179,1,1,2,1,0,2
true_14,0,3,2,0,1,1,0,9,0,3,0,3,4,4,160,0,4,0,2,1
true_15,2,1,3,0,0,0,0,7,1,0,0,0,0,5,0,166,2,1,0,11
true_16,0,0,1,0,0,1,0,3,2,1,0,6,0,0,0,0,158,0,5,5
true_17,0,0,0,0,0,0,0,4,1,0,0,4,0,1,0,2,7,163,3,3
true_18,1,0,3,0,0,0,1,4,0,1,0,5,0,3,4,2,34,10,82,5
true_19,6,0,2,0,0,0,2,2,2,1,2,2,0,0,1,54,18,1,1,32
