class,precision,recall,f1,support,roc_auc,pr_auc
0,0.8235294117647058,0.175,0.28865979381443296,160,0.9606042243767313,0.6508740871119143
1,0.7486631016042781,0.717948717948718,0.7329842931937173,195,0.9693641742872513,0.7979872742934612
2,0.6731707317073171,0.700507614213198,0.6865671641791045,197,0.9664417706970354,0.7502762312659569
3,0.7375,0.6020408163265306,0.6629213483146067,196,0.9719559060333702,0.7137279900615014
4,0.7068062827225131,0.6994818652849741,0.703125,193,0.9780723418617217,0.8137297527824522
5,0.82,0.8282828282828283,0.8241206030150754,198,0.9895582363387513,0.9073870862635308
6,0.8292682926829268,0.8717948717948718,0.85,195,0.9890966469428009,0.9130692235562674
7,0.5636363636363636,0.7828282828282829,0.6553911205073996,198,0.9830902813125658,0.8590662648496782
8,0.7533632286995515,0.8442211055276382,0.7962085308056872,199,0.9847248001418463,0.8945812441237333
9,0.9,0.8592964824120602,0.8791773778920309,199,0.9942234274143048,0.9370339283935605
10,0.9392265193370166,0.85,0.8923884514435696,200,0.9923963585434172,0.9355146762175085
11,0.8131868131868132,0.7474747474747475,0.7789473684210526,198,0.9721175924983316,0.8236737805657273
12,0.6875,0.7258883248730964,0.7061728395061728,197,0.9675456504721679,0.7796344870376759
13,0.8125,0.9191919191919192,0.8625592417061612,198,0.9904567794405421,0.9415398669947228
14,0.837696335078534,0.8121827411167513,0.8247422680412371,197,0.9865730144726167,0.9055166716416893
15,0.6174242424242424,0.8190954773869347,0.7041036717062635,199,0.9773200924814496,0.8003549112760016
16,0.6192468619246861,0.8131868131868132,0.7030878859857482,182,0.9819009028875251,0.8105565618110694
17,0.8609625668449198,0.8563829787234043,0.8586666666666667,188,0.9941418083324424,0.9248052506692122
18,0.7314814814814815,0.5096774193548387,0.6007604562737643,155,0.9702975951456743,0.6881998701844252
19,0.23275862068965517,0.21428571428571427,0.2231404958677686,126,0.9382045719861307,0.2775123700201326
