,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,31,4,0,0,0,0,0,7,6,1,0,1,0,1,2,45,9,12,6,35
true_1,0,142,9,5,7,18,0,3,0,0,0,1,6,0,1,2,0,0,1,0
true_2,0,9,138,11,12,13,1,5,0,1,0,2,2,0,1,0,2,0,0,0
true_3,0,5,27,119,23,1,7,4,3,0,0,1,5,1,0,0,0,0,0,0
true_4,0,8,7,16,136,1,4,10,0,1,0,2,7,0,1,0,0,0,0,0
true_5,0,7,7,2,4,172,1,2,1,0,0,0,0,0,1,0,1,0,0,0
true_6,0,2,4,3,2,0,167,6,5,0,0,0,4,0,0,0,2,0,0,0
true_7,0,0,1,1,3,1,5,158,15,0,0,0,6,1,0,1,4,0,1,1
true_8,0,1,1,0,2,0,2,19,164,0,1,1,1,1,0,0,2,2,1,1
true_9,0,0,0,0,0,1,0,9,3,174,5,1,0,0,0,0,2,2,0,2
true_10,0,0,0,0,0,1,0,8,3,12,171,0,0,0,1,1,2,0,0,1
true_11,1,1,4,1,3,3,0,2,3,0,0,147,5,5,4,0,9,3,5,2
true_12,0,6,5,9,11,1,8,4,3,0,0,5,134,5,2,0,4,0,0,0
true_13,0,1,0,0,0,1,2,6,1,0,0,0,3,178,2,1,1,1,0,1
true_14,0,4,1,0,2,2,0,9,2,1,0,3,4,5,156,0,5,0,2,1
true_15,1,1,1,0,0,0,0,9,1,0,0,0,0,3,1,168,1,1,2,10
true_16,0,0,1,0,0,1,0,2,2,1,0,4,0,1,2,1,156,0,7,4
true_17,0,0,0,0,0,0,0,4,1,0,0,2,0,3,2,1,8,162,3,2
true_18,1,0,2,0,0,0,1,6,1,2,0,5,0,3,4,3,33,8,82,4
true_19,4,0,0,0,0,0,0,4,1,3,0,2,0,0,1,65,19,2,2,23
