,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,53,3,4,0,0,0,0,4,5,0,0,1,0,2,2,33,7,9,7,30
true_1,0,138,12,5,5,18,0,1,0,0,0,1,7,0,4,2,0,1,1,0
true_2,0,9,152,12,7,8,1,0,1,0,0,2,3,1,0,0,1,0,0,0
true_3,0,2,34,116,21,1,7,3,2,0,0,1,7,1,0,1,0,0,0,0
true_4,0,9,20,16,132,1,4,2,0,1,0,1,7,0,0,0,0,0,0,0
true_5,0,11,14,2,3,163,1,1,1,0,0,0,1,0,0,0,1,0,0,0
true_6,0,0,10,2,2,0,165,4,5,0,0,1,5,0,1,0,0,0,0,0
true_7,0,0,11,1,2,1,5,147,15,0,0,0,7,1,1,1,5,0,0,1
true_8,0,1,8,0,1,0,2,11,166,0,1,1,1,1,0,0,2,2,1,1
true_9,0,0,11,0,0,0,0,1,2,173,5,1,0,0,0,1,1,2,0,2
true_10,0,0,8,0,0,0,0,1,3,13,168,1,0,0,2,1,2,0,0,1
true_11,1,1,8,1,2,2,0,0,2,0,0,151,5,5,3,0,7,4,5,1
true_12,0,6,6,10,8,1,8,4,4,0,0,6,134,6,2,0,2,0,0,0
true_13,0,1,3,0,0,1,2,3,0,0,0,0,3,181,1,0,1,1,0,1
true_14,1,4,8,0,2,2,0,3,0,1,0,2,6,4,157,0,4,1,1,1
true_15,1,0,7,0,0,0,0,3,1,0,0,0,0,2,1,170,0,1,3,10
true_16,0,0,2,0,0,1,0,1,2,1,0,10,0,2,1,1,146,2,6,7
true_17,0,0,3,0,0,0,0,1,2,0,0,2,0,3,0,1,7,162,5,2
true_18,5,0,5,0,0,0,1,3,2,1,0,8,0,3,5,2,29,8,80,3
true_19,8,0,2,0,0,0,0,2,2,2,0,2,0,1,1,60,18,3,2,23
