,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,52,2,0,0,0,0,0,7,1,2,1,1,0,2,4,30,5,11,7,35
true_1,0,146,10,5,4,13,0,3,0,0,0,0,8,0,4,1,0,0,1,0
true_2,0,8,146,15,3,10,1,5,0,1,1,0,5,0,1,0,1,0,0,0
true_3,0,8,32,122,11,0,5,4,2,1,1,1,7,1,0,1,0,0,0,0
true_4,0,7,9,17,133,2,4,11,0,0,0,2,6,1,0,0,0,0,1,0
true_5,0,13,9,3,0,170,0,2,0,0,0,0,0,0,0,0,1,0,0,0
true_6,0,2,5,1,3,0,167,7,5,0,0,0,4,0,1,0,0,0,0,0
true_7,0,0,1,1,3,1,5,165,10,0,0,0,6,1,0,1,1,0,2,1
true_8,0,0,1,0,2,0,5,21,161,0,1,1,1,1,0,0,2,2,1,0
true_9,0,0,0,0,0,1,0,11,2,174,5,1,0,0,0,0,0,0,0,5
true_10,0,0,0,0,0,1,0,9,2,11,172,0,0,0,1,1,1,1,0,1
true_11,1,1,5,1,1,2,1,3,1,0,0,154,5,4,3,0,5,2,6,3
true_12,0,8,6,10,3,2,6,4,3,0,0,6,140,6,1,0,2,0,0,0
true_13,0,1,0,0,0,1,2,6,0,1,0,0,1,180,1,1,0,1,1,2
true_14,1,5,1,0,1,1,0,11,0,1,0,1,5,2,162,0,2,0,3,1
true_15,2,2,0,0,0,0,0,9,0,0,0,0,0,2,2,162,2,1,2,15
true_16,0,0,1,0,0,1,0,4,1,2,0,12,0,0,0,0,143,0,9,9
true_17,1,0,0,0,0,0,0,4,1,0,0,3,0,1,1,2,4,164,2,5
true_18,2,0,2,0,0,0,1,5,0,2,0,6,0,3,4,3,26,12,83,6
true_19,8,0,1,0,0,0,2,3,2,0,1,2,0,1,1,46,15,2,1,41
