class,precision,recall,f1,support,roc_auc,pr_auc
0,0.8333333333333334,0.34375,0.48672566371681414,160,0.9591724376731302,0.6368718388140562
1,0.7604166666666666,0.7487179487179487,0.7545219638242894,195,0.9706508875739644,0.7940869253021979
2,0.5991902834008097,0.751269035532995,0.6666666666666666,197,0.968446370906446,0.7626519301911256
3,0.6868686868686869,0.6938775510204082,0.6903553299492385,196,0.973362036476594,0.7408258466914085
4,0.7941176470588235,0.6994818652849741,0.743801652892562,193,0.9736297386439849,0.8252393757971405
5,0.8277511961722488,0.8737373737373737,0.8501228501228502,198,0.9902453991199792,0.9105563086807638
6,0.8349514563106796,0.882051282051282,0.85785536159601,195,0.9902743410435718,0.9205485129348537
7,0.6177606177606177,0.8080808080808081,0.700218818380744,198,0.9825416822197338,0.8641575064547097
8,0.8469387755102041,0.8341708542713567,0.8405063291139241,199,0.9849049222590127,0.8880274207567387
9,0.8877551020408163,0.8743718592964824,0.8810126582278481,199,0.9943810342668254,0.943239568072901
10,0.93048128342246,0.87,0.8992248062015504,200,0.9927563025210084,0.9465939252129131
11,0.8181818181818182,0.7727272727272727,0.7948051948051948,198,0.9739387152601039,0.8422115000159102
12,0.7797619047619048,0.6649746192893401,0.7178082191780822,197,0.969788927389715,0.7873376209636244
13,0.8523809523809524,0.9040404040404041,0.8774509803921569,198,0.9906306910086305,0.9412065579303768
14,0.8938547486033519,0.8121827411167513,0.851063829787234,197,0.988998140310649,0.9118515512025426
15,0.6546184738955824,0.8190954773869347,0.7276785714285714,199,0.9795673973339113,0.8164243554700734
16,0.6859903381642513,0.7802197802197802,0.7300771208226221,182,0.982790620750487,0.8188339780115347
17,0.8308457711442786,0.8882978723404256,0.8586118251928021,188,0.994226451405966,0.9286469598506699
18,0.7131147540983607,0.5612903225806452,0.628158844765343,155,0.9696979431579884,0.7081339350546185
19,0.36363636363636365,0.3492063492063492,0.3562753036437247,126,0.9311610300907777,0.30937334579376463
