class,precision,recall,f1,support,roc_auc,pr_auc
0,0.8115942028985508,0.35,0.4890829694323144,160,0.9579380193905818,0.637117109454656
1,0.7437185929648241,0.7589743589743589,0.751269035532995,195,0.9678565537027075,0.7884565713676488
2,0.625,0.7360406091370558,0.675990675990676,197,0.9640521622262854,0.7705215630185217
3,0.725,0.5918367346938775,0.651685393258427,196,0.973063679864783,0.7360892014894332
4,0.7114427860696517,0.7409326424870466,0.7258883248730964,193,0.9733139618257695,0.8302846660520645
5,0.8199052132701422,0.8737373737373737,0.8459657701711492,198,0.9899244403723687,0.9055518138348927
6,0.7971014492753623,0.8461538461538461,0.8208955223880597,195,0.9878257127487897,0.9068107147348828
7,0.5917602996254682,0.797979797979798,0.6795698924731183,198,0.9814501396948205,0.8464743640313561
8,0.8571428571428571,0.8140703517587939,0.8350515463917526,199,0.9826548029984704,0.8793273814914467
9,0.8756218905472637,0.8844221105527639,0.88,199,0.994085521418349,0.9439874355870269
10,0.9441340782122905,0.845,0.8918205804749341,200,0.9927997198879551,0.9420657622221369
11,0.8225806451612904,0.7727272727272727,0.796875,198,0.9727679934846788,0.8386369301640069
12,0.7405405405405405,0.6954314720812182,0.7172774869109948,197,0.969250484101716,0.780628306034522
13,0.8682926829268293,0.898989898989899,0.8833746898263027,198,0.9892606071917383,0.9418663057975533
14,0.845360824742268,0.8324873096446701,0.8388746803069054,197,0.9871654441588847,0.9064331012640171
15,0.7083333333333334,0.7688442211055276,0.7373493975903614,199,0.9786456786874727,0.8213160806003955
16,0.6839622641509434,0.7967032967032966,0.7360406091370558,182,0.9814966248912738,0.8186069092672635
17,0.8695652173913043,0.851063829787234,0.8602150537634409,188,0.9936168727799755,0.9254159195630959
18,0.7241379310344828,0.5419354838709678,0.6199261992619927,155,0.967581314415741,0.6991059811009213
19,0.3821656050955414,0.47619047619047616,0.42402826855123676,126,0.9376579025316676,0.3511737308560545
