round,client_id,accuracy,macro_precision,macro_recall,macro_f1,num_samples
4,0,0.6900369003690037,0.575844005476104,0.7227571291969384,0.5722348321470981,542
4,1,0.745679012345679,0.5546991254789242,0.5491732839924961,0.5331685644062901,405
4,2,0.6529968454258676,0.5175133096843197,0.5663085367978561,0.5112073217979822,317
4,3,0.7509293680297398,0.5490500735059747,0.552969517410694,0.5173294015827119,269
4,4,0.7756410256410257,0.4842416530204169,0.5960070210305914,0.48966707425846734,468
4,5,0.7047970479704797,0.5944675566559222,0.7346137895442485,0.5812152070342919,271
4,6,0.6950146627565983,0.5261417678819444,0.5568231695840391,0.5181160034062076,341
4,7,0.7514563106796116,0.5210198588396563,0.5916108763369229,0.5199490744326543,515
4,8,0.6545454545454545,0.5623955722639933,0.5905413832199546,0.5433402681978553,220
4,9,0.7369668246445498,0.574734279952772,0.61349351971418,0.5739789883325178,422
