class,precision,recall,f1,support,roc_auc,pr_auc
0,0.6141732283464567,0.4875,0.5435540069686411,160,0.9602155470914128,0.62203905479144
1,0.7512437810945274,0.7743589743589744,0.7626262626262627,195,0.9703338712569483,0.8142171066383752
2,0.6277056277056277,0.7360406091370558,0.677570093457944,197,0.9681409215478184,0.7699591295687708
3,0.7268041237113402,0.7193877551020408,0.7230769230769231,196,0.9744162774231125,0.7646835820771757
4,0.764367816091954,0.689119170984456,0.7247956403269755,193,0.9761030823004196,0.81707234240359
5,0.8405797101449275,0.8787878787878788,0.8592592592592593,198,0.9927126811225355,0.9290521402106787
6,0.8449197860962567,0.8102564102564103,0.8272251308900523,195,0.9847832167832167,0.8958174148390476
7,0.6007751937984496,0.7828282828282829,0.6798245614035088,198,0.9823140418745122,0.859715625062769
8,0.8284313725490197,0.8492462311557789,0.8387096774193549,199,0.9874456291538903,0.8960043497560585
9,0.8676470588235294,0.8894472361809045,0.8784119106699751,199,0.994456319682985,0.9451648180694529
10,0.9351351351351351,0.865,0.8987012987012987,200,0.9925532212885154,0.9407233388254991
11,0.8052631578947368,0.7727272727272727,0.788659793814433,198,0.9795915481805739,0.8593558665021791
12,0.8114285714285714,0.7208121827411168,0.7634408602150538,197,0.9705312403659141,0.8123721039660691
13,0.8780487804878049,0.9090909090909091,0.8933002481389578,198,0.990462435101293,0.9404170186466769
14,0.8723404255319149,0.8324873096446701,0.8519480519480519,197,0.9888226845162748,0.9181223495486054
15,0.7602040816326531,0.7487437185929648,0.7544303797468355,199,0.9758889659723992,0.7863149547489979
16,0.7127659574468085,0.7362637362637363,0.7243243243243244,182,0.9812462481776862,0.8020234030588045
17,0.8876404494382022,0.8404255319148937,0.8633879781420765,188,0.9937341851099469,0.931422841222472
18,0.7751937984496124,0.6451612903225806,0.704225352112676,155,0.9765029224111008,0.7370304189343276
19,0.35570469798657717,0.42063492063492064,0.38545454545454544,126,0.944056766504626,0.3357110135923635
