class,precision,recall,f1,support,roc_auc,pr_auc
0,0.6293103448275862,0.45625,0.5289855072463768,160,0.9609859764542937,0.621937933870251
1,0.7808988764044944,0.7128205128205128,0.7453083109919572,195,0.971002331002331,0.8008449992924833
2,0.5764705882352941,0.7461928934010152,0.6504424778761062,197,0.9703323431091334,0.7671139333724231
3,0.6682242990654206,0.7295918367346939,0.697560975609756,196,0.9735611788084009,0.731216099769456
4,0.7288135593220338,0.6683937823834197,0.6972972972972973,193,0.9767896796024109,0.8028289208863632
5,0.8246445497630331,0.8787878787878788,0.8508557457212714,198,0.992068642754533,0.9245140132689224
6,0.8813559322033898,0.8,0.8387096774193549,195,0.9854186838802224,0.9044159897334298
7,0.5991902834008097,0.7474747474747475,0.6651685393258427,198,0.9818509846505367,0.8456243204454705
8,0.8232323232323232,0.8190954773869347,0.8211586901763224,199,0.9891469388386909,0.9001940071809867
9,0.9076923076923077,0.8894472361809045,0.8984771573604061,199,0.9948855169152963,0.9495461079868734
10,0.9560439560439561,0.87,0.9109947643979057,200,0.9938018207282913,0.9457317579757575
11,0.7572815533980582,0.7878787878787878,0.7722772277227723,198,0.978782788693203,0.8531635134368216
12,0.7796610169491526,0.700507614213198,0.7379679144385026,197,0.9701746459984003,0.7938661236656975
13,0.8653846153846154,0.9090909090909091,0.8866995073891626,198,0.991416827852998,0.9382589208655808
14,0.8707865168539326,0.7868020304568528,0.8266666666666667,197,0.9879517986705137,0.9083342977560801
15,0.7431693989071039,0.6834170854271356,0.7120418848167539,199,0.9752261728693875,0.7705383011073262
16,0.655,0.7197802197802198,0.6858638743455497,182,0.9810977066411849,0.80327745470575
17,0.8579234972677595,0.8351063829787234,0.8463611859838275,188,0.9933035449113179,0.9215090321212637
18,0.7076923076923077,0.5935483870967742,0.6456140350877193,155,0.9745460223977156,0.7238080082287247
19,0.32903225806451614,0.40476190476190477,0.36298932384341637,126,0.9461105883992822,0.318307228435684
