,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,54,3,2,0,0,2,0,5,1,0,2,3,1,2,1,24,6,11,10,33
true_1,0,135,15,9,3,18,0,3,0,1,0,0,5,0,2,1,0,0,1,2
true_2,0,9,141,21,5,8,0,5,0,0,1,1,4,0,2,0,0,0,0,0
true_3,0,1,31,133,10,1,7,1,1,1,0,1,6,1,0,1,1,0,0,0
true_4,0,8,13,26,122,1,4,10,0,0,1,1,6,1,0,0,0,0,0,0
true_5,0,10,13,1,1,168,0,1,0,1,0,1,0,0,1,0,1,0,0,0
true_6,0,2,9,3,2,0,164,4,4,0,0,1,3,0,2,0,1,0,0,0
true_7,0,0,6,2,1,0,5,152,13,0,1,0,8,0,1,0,3,2,2,2
true_8,0,1,3,0,0,0,5,17,162,1,2,1,2,1,0,0,2,1,1,0
true_9,0,0,1,0,0,1,1,9,3,172,7,2,0,0,0,0,1,1,0,1
true_10,0,0,2,0,0,0,0,7,3,6,176,2,0,0,1,1,1,0,0,1
true_11,2,1,4,2,1,3,0,2,2,0,0,150,8,3,4,0,6,2,4,4
true_12,1,5,6,17,5,1,9,6,3,0,0,7,129,7,1,0,0,0,0,0
true_13,0,3,2,0,0,1,2,4,1,0,1,0,3,175,2,0,0,0,1,3
true_14,3,5,1,0,3,2,1,7,4,0,2,1,7,6,151,0,0,1,2,1
true_15,5,2,2,0,0,0,0,7,1,0,0,0,0,2,1,152,0,1,4,22
true_16,1,1,2,0,1,0,0,1,3,0,1,9,0,1,1,1,132,2,16,10
true_17,2,0,2,0,0,0,0,3,1,0,2,3,0,1,0,1,4,157,6,6
true_18,5,0,4,0,0,0,1,4,2,1,1,6,0,3,3,1,23,8,91,2
true_19,11,0,2,0,0,0,0,2,1,1,0,3,1,0,2,53,11,4,2,33
