round,client_id,accuracy,macro_precision,macro_recall,macro_f1,num_samples
6,0,0.6974169741697417,0.5788441531459358,0.7303602082533137,0.5905817086991285,542
6,1,0.7333333333333333,0.545047771958527,0.537117006936219,0.5233477517116031,405
6,2,0.668769716088328,0.49107918197421235,0.5344987646617645,0.4861132678300846,317
6,3,0.7472118959107806,0.5410297448176954,0.5514071630983397,0.526865391848608,269
6,4,0.7841880341880342,0.5150056029003397,0.6601656962142556,0.5254310016729427,468
6,5,0.7011070110701108,0.5619019920567909,0.7029448094188023,0.5475761563361672,271
6,6,0.7008797653958945,0.5201177495160942,0.5599193600365047,0.5181216489468398,341
6,7,0.7669902912621359,0.5295941471387466,0.5835612303758947,0.529280901043004,515
6,8,0.6772727272727272,0.5624156180077233,0.5992799619847939,0.5485536129997722,220
6,9,0.7606635071090048,0.5782764412028596,0.6187979778142294,0.5803726456716992,422
