,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,67,3,1,0,0,1,0,4,5,1,1,2,1,0,1,23,5,8,5,32
true_1,0,142,9,9,3,18,0,3,0,1,0,0,6,0,2,1,0,0,1,0
true_2,0,7,144,17,7,8,1,6,1,0,1,0,2,0,2,0,1,0,0,0
true_3,0,1,31,138,15,0,4,2,0,0,0,0,2,1,0,1,1,0,0,0
true_4,0,7,9,22,133,1,4,10,0,1,0,1,5,0,0,0,0,0,0,0
true_5,0,10,10,1,1,173,0,1,0,1,0,0,0,0,0,0,1,0,0,0
true_6,0,0,8,3,4,0,159,7,5,0,0,3,3,0,2,0,1,0,0,0
true_7,0,0,6,1,1,0,5,149,18,1,0,0,7,1,1,0,5,0,1,2
true_8,0,1,2,0,0,0,4,19,165,1,1,0,0,1,0,0,3,2,0,0
true_9,0,0,1,0,0,1,0,9,3,176,3,2,0,0,0,1,1,1,0,1
true_10,1,0,2,0,0,0,0,7,3,10,172,0,0,0,1,1,3,0,0,0
true_11,1,2,5,2,0,3,0,2,1,0,0,154,5,3,4,0,6,3,4,3
true_12,0,4,6,10,7,1,6,5,2,0,0,5,142,6,2,0,1,0,0,0
true_13,0,2,2,0,1,1,2,4,0,0,0,0,1,178,3,0,0,1,1,2
true_14,2,3,2,0,2,2,0,7,2,1,1,1,5,4,158,0,5,0,1,1
true_15,6,2,2,0,0,0,0,7,1,0,0,0,0,2,1,148,1,1,2,26
true_16,2,1,3,0,1,0,0,2,1,1,0,10,0,1,1,0,134,1,12,12
true_17,2,0,2,0,0,0,0,3,0,0,0,2,0,2,1,1,4,157,7,7
true_18,4,0,3,0,0,0,1,3,2,1,0,5,0,3,4,1,26,6,90,6
true_19,13,0,2,0,0,0,0,2,1,1,1,2,0,1,2,43,13,1,1,43
