,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,75,2,1,0,1,1,0,3,5,1,1,1,1,0,1,20,3,6,4,34
true_1,1,142,7,7,5,18,0,3,0,1,0,0,7,0,2,1,0,0,1,0
true_2,0,6,150,14,8,6,0,6,0,1,1,0,2,0,2,0,1,0,0,0
true_3,0,1,27,135,22,1,4,1,0,1,0,0,2,1,0,1,0,0,0,0
true_4,0,5,9,15,146,1,2,9,0,0,0,1,4,0,0,0,0,0,1,0
true_5,0,10,10,0,4,172,0,1,0,0,0,0,0,0,0,0,0,0,0,1
true_6,0,2,7,3,8,0,157,7,6,0,0,0,3,0,1,0,1,0,0,0
true_7,1,0,5,1,2,0,5,148,17,0,2,0,8,1,0,0,4,0,1,3
true_8,1,1,2,0,1,0,2,14,169,1,1,0,1,1,0,0,3,2,0,0
true_9,1,0,1,0,0,1,0,9,2,176,4,2,0,0,0,0,1,0,0,2
true_10,1,0,2,0,0,0,0,7,2,9,175,1,0,0,0,1,1,0,0,1
true_11,3,2,6,1,1,3,0,2,0,0,0,152,5,3,2,0,7,3,4,4
true_12,0,4,5,9,9,1,7,3,3,0,0,5,138,9,2,0,2,0,0,0
true_13,0,1,2,0,1,1,2,3,1,0,0,0,1,180,1,0,0,1,1,3
true_14,3,4,2,0,3,2,0,7,3,1,1,1,4,5,155,0,3,0,2,1
true_15,7,1,2,0,0,0,0,6,2,0,0,1,0,3,0,149,0,1,2,25
true_16,3,0,4,0,1,0,0,2,1,1,0,10,0,1,1,0,129,2,12,15
true_17,1,0,1,0,0,0,0,3,0,0,0,2,0,2,0,0,4,162,4,9
true_18,1,0,2,0,0,1,1,3,2,2,0,3,0,3,3,1,19,8,93,13
true_19,16,0,2,0,0,0,0,2,1,1,1,2,0,1,2,36,11,0,1,50
