round,client_id,accuracy,macro_precision,macro_recall,macro_f1,num_samples
22,0,0.7287822878228782,0.5748799017400824,0.7021725323175299,0.5985088821672099,542
22,1,0.7925925925925926,0.5820184056864431,0.6070522952717367,0.5812349883506253,405
22,2,0.7192429022082019,0.5553145462470406,0.6037993310142579,0.5583013932581344,317
22,3,0.7657992565055762,0.5892661370492254,0.5663811771017654,0.5550448608851078,269
22,4,0.7970085470085471,0.5479582385040245,0.6383593234452808,0.5326632879287022,468
22,5,0.7453874538745388,0.5746533273126933,0.6940838182628444,0.5815236376620552,271
22,6,0.7331378299120235,0.5633397447887959,0.5681564415291808,0.5418046744002617,341
22,7,0.7961165048543689,0.5424633737953879,0.6218531235421414,0.5392269275015188,515
22,8,0.7545454545454545,0.6647955210312191,0.7335018217813442,0.676100682564298,220
22,9,0.7606635071090048,0.5932354019823884,0.6190266834845841,0.5937217102890301,422
