,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,59,4,2,0,0,2,0,5,1,0,2,3,0,0,1,11,6,10,10,44
true_1,0,131,17,7,4,18,0,2,2,2,0,1,4,0,2,1,0,1,1,2
true_2,0,6,152,15,5,7,0,5,1,0,1,1,2,0,2,0,0,0,0,0
true_3,0,1,34,131,13,1,5,1,2,1,0,1,3,1,0,0,1,0,0,1
true_4,0,6,16,20,126,1,4,10,1,0,1,1,6,1,0,0,0,0,0,0
true_5,0,9,15,1,1,167,0,1,0,1,0,1,0,0,1,0,1,0,0,0
true_6,0,0,9,3,4,0,156,8,6,0,0,1,2,0,3,0,1,2,0,0
true_7,0,0,6,1,1,0,4,152,16,0,1,0,6,0,0,0,6,0,2,3
true_8,0,1,2,0,0,0,3,17,167,1,1,1,1,1,0,0,3,0,1,0
true_9,0,0,1,0,0,1,0,9,3,172,7,2,0,0,0,0,1,1,1,1
true_10,0,0,2,0,0,0,0,7,3,7,176,1,0,0,1,1,1,0,0,1
true_11,2,0,4,3,0,4,0,2,2,0,0,155,4,3,3,0,6,3,4,3
true_12,0,4,7,13,7,1,7,5,6,0,0,7,132,6,1,0,1,0,0,0
true_13,0,2,2,0,0,1,2,4,1,0,0,0,3,176,3,0,0,1,1,2
true_14,2,1,2,0,2,2,0,7,2,1,1,2,5,5,160,0,2,1,2,0
true_15,4,0,3,0,0,0,0,7,1,0,0,0,0,2,1,135,1,2,5,38
true_16,1,1,2,0,0,0,0,2,1,1,0,11,0,1,2,1,136,1,14,8
true_17,2,0,1,0,0,0,0,3,1,1,0,3,0,1,1,0,4,159,7,5
true_18,4,0,4,0,0,0,1,4,2,1,0,6,0,3,4,0,23,8,92,3
true_19,10,0,2,0,0,0,0,2,1,1,0,3,0,1,3,36,13,2,2,50
