,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,81,2,1,0,0,0,0,3,3,3,2,3,0,1,2,16,3,6,3,31
true_1,1,148,7,8,1,16,0,3,0,1,0,0,5,0,3,1,0,0,1,0
true_2,0,7,151,10,7,7,1,6,0,1,2,0,2,0,3,0,0,0,0,0
true_3,0,3,31,133,19,2,4,1,0,1,0,0,1,1,0,0,0,0,0,0
true_4,0,9,10,16,139,1,3,9,0,0,0,2,3,0,0,0,0,0,1,0
true_5,0,9,11,0,1,174,0,1,0,1,0,0,0,0,0,0,0,0,0,1
true_6,1,2,7,3,8,0,154,9,4,0,0,1,4,0,1,1,0,0,0,0
true_7,1,0,6,2,2,1,4,150,16,1,1,0,7,1,0,0,3,0,1,2
true_8,1,1,2,0,1,0,2,16,168,1,2,0,0,1,0,0,2,2,0,0
true_9,1,1,1,0,0,0,0,9,1,179,2,2,0,0,0,0,1,1,0,1
true_10,2,0,2,0,0,0,0,7,1,12,173,1,0,0,0,1,0,0,1,0
true_11,3,3,6,1,2,3,0,2,0,0,0,153,3,3,1,0,6,4,5,3
true_12,1,9,5,10,6,1,8,4,1,0,0,5,136,7,1,0,3,0,0,0
true_13,0,1,2,0,1,1,2,3,1,0,0,0,1,181,1,1,0,1,1,1
true_14,3,4,2,0,3,2,1,7,2,1,1,0,5,4,157,0,2,0,2,1
true_15,8,2,2,0,0,0,0,7,1,0,0,1,0,3,0,149,0,1,2,23
true_16,3,1,3,0,0,0,0,2,1,1,0,13,0,1,1,0,134,2,10,10
true_17,1,0,1,0,0,0,0,3,0,0,0,5,0,2,1,0,3,157,8,7
true_18,6,0,2,0,0,1,1,4,1,1,1,5,0,3,2,0,21,9,96,2
true_19,17,0,1,0,0,0,0,2,1,2,1,2,0,1,2,30,15,1,1,50
