,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,73,4,1,0,0,2,0,4,2,0,2,4,0,2,1,12,4,8,6,35
true_1,0,139,11,9,3,18,0,3,0,1,0,1,4,0,2,1,0,1,1,1
true_2,0,5,147,19,6,7,0,6,0,1,1,0,2,0,3,0,0,0,0,0
true_3,0,1,27,143,15,1,2,1,0,0,0,1,2,1,0,1,1,0,0,0
true_4,0,7,11,23,129,1,3,10,0,1,0,2,6,0,0,0,0,0,0,0
true_5,0,7,12,1,1,174,0,1,0,0,0,0,0,0,1,0,1,0,0,0
true_6,0,0,8,4,5,0,156,7,5,0,0,4,3,0,2,0,1,0,0,0
true_7,0,0,6,2,2,0,4,148,17,1,0,0,8,1,0,0,5,0,1,3
true_8,1,1,2,0,1,0,3,18,163,1,0,1,2,1,0,0,2,2,1,0
true_9,1,0,1,0,0,1,0,9,2,177,3,2,0,0,0,0,2,0,0,1
true_10,1,0,2,0,0,0,0,7,1,10,174,1,0,0,0,1,3,0,0,0
true_11,2,2,5,2,0,3,0,2,1,0,0,156,5,3,3,0,5,3,4,2
true_12,0,5,7,11,10,1,5,4,2,0,0,5,138,7,1,0,1,0,0,0
true_13,0,1,2,0,1,1,2,3,0,0,0,0,2,180,2,0,0,1,1,2
true_14,3,4,2,0,3,2,1,7,1,1,1,2,5,4,155,0,3,0,2,1
true_15,8,1,2,0,0,0,0,7,1,0,0,0,0,2,1,136,0,1,3,37
true_16,3,1,3,0,1,0,0,2,1,0,0,13,0,1,1,0,131,1,12,12
true_17,3,0,1,0,0,0,0,3,0,0,0,4,0,1,1,1,5,157,6,6
true_18,5,0,3,0,0,0,1,3,1,1,0,8,0,3,3,0,23,8,92,4
true_19,16,0,2,0,0,0,0,2,1,1,1,2,0,2,2,31,13,1,1,51
