class,precision,recall,f1,support,roc_auc,pr_auc
0,0.672566371681416,0.475,0.5567765567765568,160,0.9603938711911357,0.623197328645642
1,0.7668393782383419,0.7589743589743589,0.7628865979381443,195,0.9719849381387843,0.8231050541873844
2,0.5868725868725869,0.7715736040609137,0.6666666666666666,197,0.9700993491797619,0.776056971334289
3,0.7135416666666666,0.6989795918367347,0.7061855670103093,196,0.974947323641264,0.7454298604947709
4,0.7297297297297297,0.6994818652849741,0.7142857142857143,193,0.9784554747443729,0.8200673921299425
5,0.8578680203045685,0.8535353535353535,0.8556962025316456,198,0.9925592713246689,0.9280252859298049
6,0.851063829787234,0.8205128205128205,0.835509138381201,195,0.9863510848126233,0.906556904761558
7,0.879746835443038,0.702020202020202,0.7808988764044944,198,0.981966925695929,0.8521815314535652
8,0.8146341463414634,0.8391959798994975,0.8267326732673267,199,0.9890653210043496,0.9032700136076562
9,0.9072164948453608,0.8844221105527639,0.8956743002544529,199,0.9950107580748886,0.9495932117860003
10,0.9555555555555556,0.86,0.9052631578947369,200,0.9937051820728291,0.944581973973772
11,0.5953307392996109,0.7727272727272727,0.6725274725274726,198,0.9788548983677763,0.853515759477946
12,0.7912087912087912,0.7309644670050761,0.7598944591029023,197,0.9723568330442219,0.8120833619999044
13,0.8653846153846154,0.9090909090909091,0.8866995073891626,198,0.991426725259312,0.9413007320373538
14,0.8670212765957447,0.8274111675126904,0.8467532467532467,197,0.9886806150471458,0.9202509964838714
15,0.772972972972973,0.7185929648241206,0.7447916666666666,199,0.9769992499602465,0.778761740312074
16,0.6699029126213593,0.7582417582417582,0.711340206185567,182,0.9818779325468289,0.8059692896317543
17,0.8681318681318682,0.8404255319148937,0.8540540540540541,188,0.9933169096071374,0.9270333083486425
18,0.7092198581560284,0.6451612903225806,0.6756756756756757,155,0.9771712845223754,0.7406541211344387
19,0.35668789808917195,0.4444444444444444,0.3957597173144876,126,0.9460692070461554,0.3368757043960392
