round,client_id,accuracy,macro_precision,macro_recall,macro_f1,num_samples
18,0,0.7361623616236163,0.5702367475249446,0.7072292911366184,0.5968287925682922,542
18,1,0.7950617283950617,0.5965877524643438,0.6056904626599041,0.5899111682196589,405
18,2,0.6971608832807571,0.5154195511280306,0.5527032924693397,0.5070321864501026,317
18,3,0.7881040892193308,0.6274352363322951,0.5800177045177046,0.5876496255785106,269
18,4,0.7884615384615384,0.5379366581657796,0.6297046213521496,0.5213516184719299,468
18,5,0.7269372693726938,0.5866214924166377,0.6666946737396369,0.5697727536377897,271
18,6,0.7360703812316716,0.5445870583428722,0.5717729188019082,0.5391207148895878,341
18,7,0.7844660194174757,0.5239196667691794,0.6117179765518104,0.5289901721053069,515
18,8,0.759090909090909,0.6363526984711195,0.6955048686141123,0.642407091852466,220
18,9,0.7606635071090048,0.5964136979924858,0.6213606433843334,0.5931556485519596,422
