round,client_id,accuracy,macro_precision,macro_recall,macro_f1,num_samples
3,0,0.6734317343173432,0.5458539949790709,0.7169958978247182,0.5561112239168107,542
3,1,0.7358024691358025,0.5495922904841312,0.5435879665321787,0.5146163938087613,405
3,2,0.5993690851735016,0.4856597408918615,0.5506142244855737,0.47941765808958575,317
3,3,0.7360594795539034,0.5301480836799396,0.5611143620741145,0.524901082176624,269
3,4,0.75,0.4607610662554342,0.5784467421476609,0.4646285245710794,468
3,5,0.6863468634686347,0.5793654505368,0.7350707127854144,0.5789151783851526,271
3,6,0.7038123167155426,0.5367054687763424,0.58259022414874,0.5294371835137585,341
3,7,0.7378640776699029,0.5259108843210175,0.620254704037614,0.5346692211751616,515
3,8,0.65,0.5401905610729141,0.5854421768707483,0.530420034638127,220
3,9,0.7298578199052133,0.5646902982652133,0.60161887167565,0.5642874041487298,422
