,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,77,2,1,0,0,0,0,0,2,3,1,4,0,0,2,17,6,7,3,35
true_1,1,146,8,8,2,16,0,1,0,1,0,2,5,0,3,1,0,0,1,0
true_2,0,7,150,11,7,7,1,1,0,1,2,5,2,0,2,0,1,0,0,0
true_3,0,1,27,138,15,2,4,0,1,2,0,2,2,1,0,1,0,0,0,0
true_4,0,7,9,18,137,2,4,1,0,0,0,10,2,0,2,0,0,0,1,0
true_5,0,9,11,0,2,173,0,0,0,1,0,1,0,0,0,0,1,0,0,0
true_6,1,2,7,3,5,0,162,4,4,0,0,2,3,0,1,0,1,0,0,0
true_7,1,0,5,2,2,1,5,143,15,0,1,9,6,1,0,0,4,1,1,1
true_8,1,1,2,0,1,0,2,10,166,1,1,7,0,1,0,0,3,2,0,1
true_9,1,1,0,0,0,0,0,0,2,177,3,12,0,0,0,0,1,1,0,1
true_10,2,0,2,0,0,0,0,0,1,11,174,7,0,0,0,1,2,0,0,0
true_11,3,2,5,1,1,2,0,1,0,0,0,154,5,3,2,0,9,4,4,2
true_12,1,7,3,10,7,1,8,5,0,0,0,6,136,6,2,0,5,0,0,0
true_13,0,1,1,0,2,1,2,0,1,0,0,3,1,179,1,1,2,1,1,1
true_14,3,3,2,0,3,2,1,0,1,1,1,7,4,4,159,0,4,0,1,1
true_15,7,2,2,0,0,0,0,1,1,0,0,7,0,3,0,143,2,1,2,28
true_16,3,1,2,0,0,0,0,1,1,0,0,10,0,0,1,0,145,1,8,9
true_17,2,0,0,0,0,0,0,0,0,1,0,7,0,1,1,0,3,159,8,6
true_18,3,0,2,0,0,1,1,0,1,1,0,7,0,2,2,0,26,9,94,6
true_19,16,0,1,0,0,0,0,0,1,2,1,4,0,1,2,27,15,1,1,54
