,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,48,3,1,0,0,2,0,3,4,0,1,2,1,2,1,21,7,9,10,45
true_1,1,131,16,9,2,20,0,2,2,1,0,1,4,0,2,1,0,0,1,2
true_2,0,5,142,13,7,13,1,5,1,0,1,1,4,1,3,0,0,0,0,0
true_3,0,1,29,133,9,2,6,1,6,0,0,1,6,1,0,0,0,0,0,1
true_4,0,7,14,35,107,2,4,9,3,1,0,2,8,0,1,0,0,0,0,0
true_5,0,9,10,2,1,171,0,1,1,0,0,1,0,0,1,0,1,0,0,0
true_6,0,0,5,3,2,0,158,7,9,1,0,1,3,0,2,0,2,2,0,0
true_7,0,0,2,1,1,1,4,147,23,0,1,0,7,0,1,0,4,2,2,2
true_8,0,1,2,0,0,0,3,15,169,1,0,1,1,1,0,0,3,0,1,1
true_9,0,0,1,0,0,1,0,9,3,173,4,1,0,0,0,1,2,0,1,3
true_10,0,0,1,0,0,0,0,7,5,6,174,1,0,0,2,1,2,0,0,1
true_11,2,1,3,2,0,5,0,2,2,0,0,147,7,3,4,0,8,2,6,4
true_12,0,6,8,18,3,1,7,4,9,0,0,8,124,7,1,0,0,0,0,1
true_13,0,3,0,0,0,1,2,4,3,0,0,1,4,173,2,1,0,0,1,3
true_14,2,3,0,0,2,2,1,7,4,0,0,1,8,6,152,0,3,2,3,1
true_15,4,0,0,0,0,0,0,7,4,0,0,0,0,1,1,147,0,1,6,28
true_16,1,1,1,0,0,0,0,1,5,0,0,7,0,1,0,1,139,1,15,9
true_17,3,0,1,0,0,1,0,3,5,0,0,1,0,1,0,0,4,155,8,6
true_18,6,0,1,0,0,1,1,5,4,1,1,4,0,3,3,2,21,6,90,6
true_19,8,0,0,0,0,0,0,2,3,0,0,1,1,1,2,51,12,3,4,38
