,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,73,2,1,0,0,0,0,0,0,3,1,5,0,0,2,19,5,5,4,40
true_1,1,141,7,11,5,16,1,0,0,1,0,2,5,0,3,1,0,0,1,0
true_2,0,7,147,14,7,7,1,1,1,0,2,5,2,0,2,0,1,0,0,0
true_3,0,1,26,143,16,2,3,0,0,1,0,1,1,1,0,1,0,0,0,0
true_4,0,5,11,18,140,1,3,0,0,0,0,10,3,0,1,0,0,0,1,0
true_5,0,9,12,0,3,172,0,0,0,0,0,1,0,0,0,0,0,0,0,1
true_6,1,0,7,4,6,0,155,7,4,0,0,5,4,0,1,1,0,0,0,0
true_7,1,0,5,2,3,1,5,143,15,1,0,9,6,1,0,0,2,0,2,2
true_8,0,1,2,0,1,0,2,10,165,1,1,7,0,1,0,1,5,2,0,0
true_9,1,0,1,0,0,0,0,1,1,177,3,12,0,0,0,0,1,1,0,1
true_10,2,0,2,0,0,0,0,0,1,14,171,8,0,0,0,1,0,0,1,0
true_11,3,1,7,1,1,2,1,0,0,0,0,154,5,3,2,0,6,3,5,4
true_12,1,7,5,12,6,1,8,4,0,0,0,5,137,6,1,0,4,0,0,0
true_13,0,1,1,0,2,1,2,0,1,0,0,3,1,181,1,1,0,1,1,1
true_14,3,3,2,0,3,2,1,0,1,1,1,7,5,4,159,0,3,0,1,1
true_15,6,1,2,0,0,0,0,0,2,0,0,6,0,3,0,148,1,1,1,28
true_16,3,0,3,0,0,0,0,1,1,1,0,15,0,0,1,0,134,1,9,13
true_17,2,0,1,0,0,0,0,0,0,0,0,7,0,2,1,2,3,155,9,6
true_18,2,0,2,0,0,1,1,1,1,1,0,8,0,2,2,1,18,8,95,12
true_19,11,0,1,0,0,0,0,0,1,2,1,4,0,0,2,26,12,0,2,64
