,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,75,1,0,0,1,0,0,1,1,0,2,2,6,1,4,20,2,7,6,31
true_1,1,148,5,6,5,13,0,1,1,0,0,0,10,0,3,1,0,0,1,0
true_2,0,9,148,11,9,6,0,0,0,0,2,0,10,0,1,0,1,0,0,0
true_3,0,5,25,115,33,2,5,0,1,1,0,1,4,1,0,2,0,0,1,0
true_4,0,3,7,11,150,2,3,0,0,0,0,2,14,0,0,0,0,0,1,0
true_5,0,11,9,0,6,168,1,0,0,0,0,0,1,0,0,1,0,0,0,1
true_6,0,0,3,3,8,0,160,5,2,1,0,0,8,1,2,1,0,0,0,1
true_7,1,1,0,2,5,0,6,151,7,0,0,0,16,0,1,1,3,0,2,2
true_8,1,0,1,0,1,0,4,20,152,0,1,1,8,2,2,0,2,2,2,0
true_9,0,0,0,0,0,1,0,0,1,176,4,1,10,0,0,1,1,1,2,1
true_10,0,0,1,0,1,0,0,1,0,15,171,0,7,0,0,1,1,0,1,1
true_11,5,2,6,1,1,2,0,0,0,0,0,148,10,3,3,0,6,4,5,2
true_12,0,10,3,6,8,0,6,2,0,1,0,3,150,4,1,0,1,0,1,1
true_13,0,1,0,0,3,1,0,0,0,0,0,0,5,177,4,3,0,1,2,1
true_14,3,2,0,0,3,1,0,0,2,1,0,0,12,4,162,0,1,0,5,1
true_15,3,1,0,0,2,0,0,1,0,0,0,0,6,2,2,164,0,1,2,15
true_16,4,0,1,0,0,0,0,1,1,2,1,7,2,0,1,1,129,0,23,9
true_17,2,0,0,0,0,0,0,0,0,0,0,2,3,1,1,2,2,163,6,6
true_18,1,0,0,0,1,0,1,0,0,4,0,4,3,2,2,1,16,8,105,7
true_19,14,0,0,0,1,0,1,0,1,2,1,2,2,1,2,37,11,0,6,45
