,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,57,2,0,0,0,0,0,4,1,1,2,2,2,1,3,30,2,8,11,34
true_1,0,150,9,2,3,16,0,3,1,0,0,0,8,0,1,1,0,0,1,0
true_2,0,8,154,10,6,7,1,5,1,0,1,0,3,0,1,0,0,0,0,0
true_3,0,7,40,109,18,1,3,2,1,1,0,0,10,1,2,1,0,0,0,0
true_4,0,3,11,14,138,2,3,10,0,0,0,2,8,0,1,0,0,0,1,0
true_5,0,8,8,0,4,175,0,1,0,0,1,0,0,0,0,0,0,0,0,1
true_6,0,1,3,4,4,0,159,8,3,1,0,0,7,1,4,0,0,0,0,0
true_7,1,1,0,2,0,0,6,159,6,0,1,0,10,0,3,1,3,0,3,2
true_8,0,1,3,0,0,0,2,23,154,1,1,0,2,2,1,0,5,2,2,0
true_9,0,0,0,0,0,1,0,9,2,174,6,1,0,0,0,1,1,0,3,1
true_10,0,0,1,0,0,0,0,8,0,11,175,0,0,0,1,1,1,0,1,1
true_11,3,1,9,0,0,2,0,3,0,0,0,153,8,2,1,0,5,2,8,1
true_12,0,7,5,5,5,0,6,4,0,1,0,3,155,4,1,0,0,0,1,0
true_13,0,1,0,0,0,1,0,3,0,1,0,0,2,177,4,3,0,1,5,0
true_14,2,4,0,0,1,2,0,9,0,1,1,2,10,5,151,0,1,1,6,1
true_15,1,1,1,0,0,0,0,7,0,0,0,0,0,2,3,167,0,1,4,12
true_16,4,0,1,0,0,0,0,1,1,4,0,6,2,0,1,0,123,0,32,7
true_17,1,0,0,0,0,0,0,3,0,1,0,1,0,1,1,2,2,164,8,4
true_18,0,0,0,0,0,1,1,4,0,2,0,5,0,2,1,0,15,7,112,5
true_19,7,0,0,0,0,0,1,2,1,2,1,2,0,2,3,40,11,2,8,44
