,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,0,3,1,0,1,1,0,0,0,0,3,3,4,2,4,92,7,13,25,1
true_1,0,122,31,0,18,5,0,2,0,0,1,0,8,0,3,3,0,0,2,0
true_2,0,9,134,0,33,3,1,1,0,0,2,0,10,1,2,0,0,0,1,0
true_3,0,3,27,0,147,0,0,1,0,0,2,0,14,0,0,0,0,0,2,0
true_4,0,7,16,0,146,0,0,0,0,0,1,0,21,0,1,0,0,0,1,0
true_5,0,21,100,0,5,66,0,0,0,0,0,0,4,0,1,0,1,0,0,0
true_6,0,4,7,0,51,0,63,15,2,0,5,3,33,2,3,1,2,2,2,0
true_7,0,2,0,0,2,0,1,151,5,0,4,0,21,0,0,1,5,2,4,0
true_8,0,1,2,0,0,0,2,41,108,1,1,1,16,2,3,0,8,0,13,0
true_9,0,0,1,0,0,0,0,0,1,171,7,0,10,0,0,2,0,1,6,0
true_10,0,2,1,0,0,0,0,0,0,5,179,0,7,0,0,1,1,1,3,0
true_11,0,3,11,0,4,0,0,0,0,0,2,125,18,3,5,2,10,3,12,0
true_12,0,4,12,0,31,0,0,7,1,0,2,4,128,4,3,0,0,0,1,0
true_13,0,2,0,0,0,0,0,1,0,0,2,0,10,169,3,4,0,3,4,0
true_14,0,2,2,0,1,0,0,0,1,0,2,0,19,8,149,0,2,4,7,0
true_15,0,1,0,0,0,0,0,1,0,0,2,0,6,2,2,173,1,0,11,0
true_16,0,0,2,0,1,0,1,0,0,1,2,3,4,1,2,5,132,2,26,0
true_17,0,2,3,0,0,0,0,0,1,0,1,0,3,0,0,5,3,149,21,0
true_18,0,0,1,0,0,0,1,2,0,1,1,2,4,5,3,3,22,9,101,0
true_19,0,1,0,0,0,0,0,0,0,0,2,1,2,1,5,87,12,3,10,2
