,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,46,2,0,0,0,1,0,2,0,1,1,2,4,2,3,39,4,13,11,29
true_1,0,146,9,6,4,14,1,0,1,0,0,0,9,0,2,1,0,1,1,0
true_2,0,10,147,8,10,6,0,0,0,0,3,0,10,0,3,0,0,0,0,0
true_3,0,10,38,94,35,1,6,0,1,3,0,0,7,1,0,0,0,0,0,0
true_4,0,11,11,11,134,1,3,0,0,1,0,0,17,1,1,0,0,1,1,0
true_5,0,10,10,0,2,171,0,0,0,1,0,0,2,0,1,0,0,0,0,1
true_6,0,0,5,1,3,0,158,7,2,4,1,1,10,1,2,0,0,0,0,0
true_7,0,0,1,0,2,0,5,143,12,4,1,0,20,0,1,1,5,0,2,1
true_8,0,1,0,0,2,0,3,15,153,1,3,0,11,1,2,0,3,2,2,0
true_9,0,0,0,0,0,1,0,0,1,170,11,0,9,0,0,1,1,3,2,0
true_10,0,0,1,0,0,0,0,0,0,8,179,0,7,0,0,1,1,2,1,0
true_11,2,3,8,0,1,1,0,0,0,1,0,145,12,3,3,0,8,4,6,1
true_12,0,6,5,8,9,0,6,2,0,1,0,4,148,6,1,0,1,0,0,0
true_13,0,2,0,0,0,1,0,1,0,2,0,0,4,178,3,4,0,1,2,0
true_14,0,3,0,0,2,1,0,0,1,2,4,0,16,4,157,0,0,1,6,0
true_15,1,0,1,0,0,0,0,1,0,2,0,0,6,2,2,169,0,4,4,7
true_16,0,1,1,0,0,0,0,0,2,2,2,2,1,1,1,0,133,2,26,8
true_17,0,0,0,0,0,0,0,0,0,1,0,1,3,1,1,1,3,164,9,4
true_18,0,0,1,0,0,1,1,1,0,2,0,2,4,3,2,1,21,10,103,3
true_19,3,0,0,0,0,0,0,0,0,3,2,2,3,2,1,65,13,2,4,26
