round,client_id,epoch,phase,loss,accuracy,precision,recall,f1
1,4,1,train,1.0446915936184256,0.707174733951253,0.81080555327626,0.8259526261585994,0.807355574155394
1,3,1,train,1.4729988010487522,0.5293855743544078,0.7517361356350846,0.7475512021371327,0.7392422891931911
1,1,1,train,1.3101504086850366,0.6053763440860215,0.7294864840603705,0.7573476702508961,0.7296529911044606
1,2,1,train,1.2156409904360772,0.6335144170497283,0.8139845022935376,0.8111157542833264,0.7985555788523079
1,5,1,train,1.335806680093002,0.6160208968219416,0.7271935490438127,0.7566390944710492,0.7262756101957858
1,0,1,train,1.2622348676450916,0.6413623307345097,0.7983279746399489,0.7800574476815757,0.7537338802656981
1,-1,1,validation,0.1732009215443457,0.6015915119363395,0.6246428277848427,0.6015915119363395,0.5719797748559172
2,0,1,train,0.8310559216214986,0.7689782519491177,0.8437292258859553,0.8358637669265491,0.8240275333934511
2,3,1,train,0.9173468561624293,0.7132680320569902,0.8114315816040709,0.7996438112199465,0.7971439731599708
2,4,1,train,0.7192093232416943,0.7820116718159973,0.8435498987550447,0.8503261242705115,0.8336668155967504
2,1,1,train,0.9431964981137511,0.7118279569892473,0.7632018396008703,0.7508960573476703,0.7295685435967292
2,5,1,train,0.9052837564765165,0.7196343056160209,0.7824129878792562,0.7940792337831954,0.777110577716854
2,2,1,train,0.8403511569897334,0.7384036773923944,0.8303637181577834,0.8203092352695361,0.8132199141634141
2,-1,1,validation,0.12851882929609845,0.6663129973474801,0.6768521896523034,0.6663129973474801,0.6315243885591796
3,2,1,train,0.7046441050743063,0.7776849143334726,0.8551190624027749,0.8529043042206436,0.8476259246984027
3,3,1,train,0.8290378098704213,0.7328584149599288,0.8417995036258201,0.8098842386464826,0.813515504575861
3,4,1,train,0.6343277848210849,0.809131479574322,0.8297257865102277,0.8496395468589083,0.8316020221091203
3,0,1,train,0.7334386834722073,0.7886745999179319,0.8508467096391765,0.8411981945014362,0.8317836092012681
