,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,63,1,0,0,3,0,0,0,0,0,1,2,5,2,3,21,3,9,12,35
true_1,0,151,5,5,4,14,0,2,1,0,0,0,8,0,2,1,0,1,1,0
true_2,0,10,145,10,11,5,0,0,1,0,3,0,10,0,2,0,0,0,0,0
true_3,0,11,27,113,28,0,4,0,1,1,0,1,8,1,0,0,0,0,1,0
true_4,0,7,8,14,141,1,3,0,0,0,0,1,16,0,0,0,0,1,1,0
true_5,0,13,9,1,4,167,1,0,0,0,1,0,1,0,0,0,0,0,0,1
true_6,0,0,3,1,7,1,164,4,3,0,0,0,8,1,2,1,0,0,0,0
true_7,1,0,0,1,3,0,6,147,8,0,1,0,18,1,1,0,4,0,5,2
true_8,0,0,0,0,2,0,3,14,158,1,1,0,9,2,1,0,3,2,3,0
true_9,0,0,0,0,0,1,0,0,1,171,8,0,10,0,0,1,3,1,2,1
true_10,0,0,0,0,1,1,0,0,0,9,178,0,7,0,0,1,1,1,1,0
true_11,1,3,6,0,0,3,0,0,1,1,0,147,9,4,2,1,9,5,5,1
true_12,0,9,2,6,6,0,6,2,0,1,0,4,154,5,1,0,0,0,1,0
true_13,0,2,0,0,2,1,0,0,0,0,0,0,4,178,3,3,0,1,4,0
true_14,2,2,0,0,3,1,0,0,2,0,2,0,11,3,164,0,1,1,5,0
true_15,3,1,0,0,2,0,0,0,1,0,0,0,6,2,1,159,1,2,3,18
true_16,2,1,1,0,0,0,0,0,2,1,2,1,1,1,1,0,138,2,22,7
true_17,0,0,1,0,1,0,0,0,1,0,0,0,3,1,1,1,3,163,8,5
true_18,0,0,0,0,1,0,1,0,0,1,0,1,3,2,2,0,20,8,112,4
true_19,6,0,0,0,2,0,1,0,0,1,1,2,2,2,3,39,12,2,6,47
