,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,6,1,0,0,1,2,0,0,0,0,0,3,7,1,1,66,3,14,13,42
true_1,0,144,8,5,7,14,0,1,0,0,0,0,11,0,2,2,0,0,1,0
true_2,0,10,136,11,14,8,0,0,0,0,2,0,13,0,3,0,0,0,0,0
true_3,0,4,25,88,49,1,3,0,1,1,0,0,23,1,0,0,0,0,0,0
true_4,0,7,8,14,138,1,3,0,0,0,0,1,20,0,0,0,0,0,1,0
true_5,0,13,11,1,4,163,0,0,0,1,0,0,3,0,1,0,1,0,0,0
true_6,0,0,3,3,7,0,153,6,4,0,1,0,12,1,2,0,0,2,1,0
true_7,0,0,1,0,4,0,4,145,8,1,1,0,24,0,1,0,3,1,3,2
true_8,0,0,1,0,1,0,3,14,152,0,1,1,13,2,2,0,3,2,4,0
true_9,0,0,1,0,0,0,1,0,3,175,3,1,9,0,0,1,2,2,1,0
true_10,0,0,1,0,1,0,0,0,0,8,177,0,7,0,1,1,2,2,0,0
true_11,2,2,7,0,1,1,0,0,0,1,0,146,12,4,5,0,6,4,6,1
true_12,0,3,4,7,7,0,5,2,0,0,0,3,157,5,2,1,0,0,1,0
true_13,0,2,0,0,2,1,0,0,0,0,0,0,5,177,3,4,0,1,3,0
true_14,0,2,0,0,2,1,0,0,3,0,1,1,17,4,158,0,0,2,6,0
true_15,0,1,0,0,2,0,0,1,0,0,0,0,6,1,2,171,0,2,5,8
true_16,0,1,1,0,0,0,0,0,1,2,1,5,1,0,2,0,132,3,24,9
true_17,0,0,0,0,1,0,0,0,0,0,0,2,3,2,0,2,2,163,8,5
true_18,0,0,2,0,1,0,1,1,1,2,0,2,4,3,2,2,21,8,99,6
true_19,1,0,0,0,1,0,0,0,1,1,0,2,3,1,2,73,12,3,7,19
