,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,58,1,0,0,3,1,0,0,1,0,1,3,6,1,2,31,3,9,5,35
true_1,0,149,7,5,5,14,0,1,0,0,0,0,9,0,2,1,0,1,1,0
true_2,0,9,139,9,14,7,0,0,0,0,3,0,14,0,2,0,0,0,0,0
true_3,0,7,31,90,45,1,4,0,1,1,1,1,12,1,0,1,0,0,0,0
true_4,0,8,7,10,143,1,3,0,0,1,1,0,19,0,0,0,0,0,0,0
true_5,0,9,8,0,4,172,1,0,0,1,0,0,2,0,0,1,0,0,0,0
true_6,0,0,2,3,8,1,159,6,3,0,0,0,10,1,1,1,0,0,0,0
true_7,0,0,0,1,3,0,6,141,13,1,3,0,20,0,1,0,4,1,1,3
true_8,0,1,0,0,2,0,3,10,160,0,1,0,10,1,2,0,3,3,2,1
true_9,0,0,0,0,0,1,0,0,1,168,12,0,10,0,0,1,2,2,1,1
true_10,0,0,1,0,1,0,0,0,0,7,179,0,7,0,0,1,1,1,1,1
true_11,1,2,6,0,0,3,0,0,0,1,0,149,13,3,2,1,7,4,5,1
true_12,0,6,2,4,9,0,5,2,0,1,0,4,158,4,1,0,0,0,1,0
true_13,0,2,0,0,2,1,0,0,0,0,0,0,5,177,2,4,0,1,3,1
true_14,1,3,0,0,4,0,0,0,1,1,1,0,15,2,162,0,0,2,4,1
true_15,2,0,1,0,2,0,0,0,1,0,0,0,6,2,2,166,0,2,2,13
true_16,4,0,1,0,0,0,0,0,2,1,2,4,1,0,2,2,131,2,21,9
true_17,1,0,0,0,1,0,0,0,1,0,0,1,3,1,1,1,2,164,7,5
true_18,0,0,1,0,1,0,1,0,1,3,0,2,3,2,1,2,21,8,98,11
true_19,6,0,0,0,1,0,0,0,1,2,2,2,2,1,1,55,12,0,3,38
