,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,70,1,1,0,0,0,0,1,1,1,2,1,6,1,4,22,3,7,5,34
true_1,0,147,8,5,5,12,0,1,1,0,0,0,10,0,3,1,0,1,1,0
true_2,0,9,147,9,9,7,0,0,0,0,3,0,11,0,2,0,0,0,0,0
true_3,0,4,28,111,28,0,7,0,1,1,0,1,11,1,0,2,0,0,1,0
true_4,0,6,6,11,145,2,3,0,0,0,0,1,17,1,0,0,0,0,1,0
true_5,0,10,9,1,5,169,1,0,0,0,1,0,1,0,0,0,0,0,0,1
true_6,0,2,3,2,7,0,163,4,3,0,0,0,8,1,1,1,0,0,0,0
true_7,1,0,2,2,4,0,7,139,13,0,0,0,20,1,0,1,3,0,3,2
true_8,0,0,1,0,0,0,5,15,157,0,2,0,9,2,1,0,3,2,2,0
true_9,0,0,0,0,0,1,0,0,1,175,3,0,10,0,0,1,2,2,2,2
true_10,0,0,1,0,1,0,0,0,0,14,173,0,7,0,0,1,0,1,1,1
true_11,3,2,6,0,0,2,0,0,1,0,0,147,12,2,2,1,8,5,6,1
true_12,0,5,2,6,3,0,6,2,1,0,0,3,162,5,1,0,0,0,1,0
true_13,0,2,0,0,2,1,0,0,0,0,0,0,5,178,2,3,0,1,3,1
true_14,2,4,0,0,2,2,0,0,2,1,1,0,13,4,159,0,0,0,6,1
true_15,2,1,0,0,2,0,0,0,2,0,0,0,6,2,1,162,0,2,2,17
true_16,5,0,1,0,0,0,0,0,2,1,1,5,2,1,0,0,130,0,25,9
true_17,3,0,0,0,0,0,0,0,0,1,0,1,3,2,1,2,1,162,4,8
true_18,0,0,1,0,1,0,1,0,1,2,0,2,3,2,2,0,15,8,111,6
true_19,11,0,0,0,2,0,1,0,1,2,1,2,2,1,2,32,11,2,5,51
