,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,0,3,0,0,0,2,0,0,0,6,0,2,1,3,1,93,8,21,16,4
true_1,0,131,13,0,14,17,1,1,0,2,0,0,5,0,5,3,0,1,2,0
true_2,0,9,128,0,28,12,0,0,0,6,1,3,6,1,2,0,0,0,1,0
true_3,0,2,24,1,130,2,7,0,1,4,0,1,22,1,0,0,0,0,1,0
true_4,0,11,7,0,146,1,4,0,0,10,0,1,12,0,0,0,0,0,1,0
true_5,0,15,9,0,5,163,0,0,0,3,0,0,1,0,1,0,1,0,0,0
true_6,0,1,3,0,5,0,152,7,4,6,0,3,6,1,2,0,2,2,1,0
true_7,0,2,0,0,2,0,4,143,8,14,1,0,13,0,0,2,5,1,3,0
true_8,0,1,1,0,0,0,6,26,128,8,1,1,10,2,1,0,6,0,8,0
true_9,0,1,0,0,0,0,1,0,2,178,8,0,1,0,0,1,2,2,3,0
true_10,0,1,0,0,0,1,0,0,0,16,175,0,0,0,0,1,1,3,2,0
true_11,0,2,4,0,4,1,0,0,0,4,0,139,17,3,3,2,6,4,9,0
true_12,0,3,4,0,19,1,6,5,1,2,1,9,138,5,2,1,0,0,0,0
true_13,0,2,0,0,0,0,0,0,0,6,0,0,4,170,4,4,0,3,5,0
true_14,0,2,0,0,2,1,1,0,1,8,1,1,8,7,152,0,1,3,9,0
true_15,0,0,0,0,0,0,0,1,0,9,0,0,0,1,1,175,1,1,9,1
true_16,0,1,0,0,1,0,0,0,0,3,1,7,0,0,1,6,133,2,27,0
true_17,0,0,3,0,0,0,0,0,0,5,1,0,0,0,0,3,3,161,12,0
true_18,0,0,0,0,1,0,1,3,1,6,0,3,0,4,3,3,22,11,97,0
true_19,0,0,0,0,0,0,0,0,1,4,0,1,1,1,2,90,12,6,6,2
