,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,72,1,0,0,1,0,0,1,1,0,2,2,6,0,3,23,4,6,6,32
true_1,0,152,6,5,5,11,1,2,0,0,0,0,8,0,2,1,0,1,1,0
true_2,0,11,146,9,10,6,0,0,0,0,2,0,11,0,2,0,0,0,0,0
true_3,0,6,32,114,28,0,5,0,1,1,0,1,4,1,0,1,0,0,2,0
true_4,0,6,9,12,145,1,3,0,0,0,0,0,14,0,0,0,1,0,2,0
true_5,0,12,10,0,5,168,0,0,0,0,0,0,1,0,0,2,0,0,0,0
true_6,0,2,3,3,4,0,161,5,3,0,0,0,8,1,1,1,0,0,3,0
true_7,1,1,0,2,2,0,6,149,8,0,0,0,18,0,0,1,3,0,5,2
true_8,0,1,0,1,3,0,3,15,154,0,2,0,10,0,2,0,4,2,2,0
true_9,0,0,0,0,0,1,0,0,1,172,6,0,10,0,0,1,2,2,2,2
true_10,0,0,1,0,0,0,0,0,0,11,176,0,7,0,0,1,1,1,1,1
true_11,3,2,7,1,0,2,0,0,0,0,0,153,10,2,2,1,7,3,5,0
true_12,0,9,5,7,5,0,8,2,0,1,0,4,153,1,1,0,0,0,1,0
true_13,0,2,0,0,0,0,0,0,0,0,0,0,5,176,2,5,0,1,6,1
true_14,3,4,0,0,1,1,0,0,2,0,2,2,13,4,154,0,2,2,6,1
true_15,3,1,0,0,0,0,0,0,1,0,0,0,6,2,1,161,0,2,5,17
true_16,3,0,1,0,0,0,0,1,1,1,1,8,2,0,0,2,134,0,23,5
true_17,1,0,0,0,1,0,0,0,0,1,0,2,3,1,1,1,2,163,5,7
true_18,0,0,0,0,0,0,1,1,0,2,0,4,3,2,1,2,21,7,106,5
true_19,13,0,0,0,1,0,1,0,1,2,1,2,2,1,2,35,12,1,7,45
