,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,13,4,0,0,0,2,0,0,0,6,0,2,0,2,3,64,6,20,24,14
true_1,0,129,18,1,12,17,0,1,0,2,0,1,4,0,5,2,0,1,2,0
true_2,0,6,144,2,21,7,0,0,0,6,1,2,4,1,2,0,0,0,1,0
true_3,0,3,35,25,103,1,6,0,1,5,0,1,15,1,0,0,0,0,0,0
true_4,0,8,11,1,146,1,4,0,0,10,0,1,9,0,1,0,0,0,1,0
true_5,0,12,15,0,4,162,0,0,0,2,0,0,1,0,1,0,1,0,0,0
true_6,0,0,6,0,7,0,160,1,1,6,0,2,4,1,4,0,0,2,1,0
true_7,0,1,1,1,1,0,5,144,7,14,1,0,14,0,0,1,3,1,4,0
true_8,0,1,1,0,1,0,6,25,132,8,1,2,7,1,3,0,3,2,6,0
true_9,0,0,1,0,0,0,0,0,2,185,4,0,0,0,0,1,2,2,2,0
true_10,0,0,1,0,0,0,0,0,0,24,169,0,0,0,1,1,1,1,2,0
true_11,0,3,6,0,3,1,0,0,0,3,0,143,13,4,3,0,6,4,8,1
true_12,0,5,5,2,16,1,7,3,1,2,0,8,139,4,3,1,0,0,0,0
true_13,0,3,0,0,0,0,0,0,0,5,0,0,4,174,4,1,0,4,2,1
true_14,0,1,0,0,1,2,1,0,2,8,1,2,8,5,156,0,0,3,7,0
true_15,1,0,0,0,0,0,0,1,0,9,0,0,0,2,3,168,1,3,9,2
true_16,0,1,1,0,0,0,0,1,0,4,1,5,1,1,1,1,125,1,35,4
true_17,0,0,2,0,0,0,0,0,0,4,1,0,0,1,2,1,1,161,14,1
true_18,0,0,1,0,0,0,1,2,1,7,0,3,0,4,2,1,19,7,107,0
true_19,2,0,0,0,0,0,0,0,0,4,1,2,1,1,3,76,13,5,9,9
