,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,54,1,1,0,3,0,0,0,1,0,1,3,5,2,2,28,3,10,6,40
true_1,0,148,9,5,2,15,1,1,0,0,0,0,9,0,2,1,0,1,1,0
true_2,0,9,149,7,11,6,0,0,0,0,3,0,10,0,2,0,0,0,0,0
true_3,0,9,40,88,41,1,3,0,1,1,0,1,10,1,0,0,0,0,0,0
true_4,0,10,11,11,138,1,3,0,0,0,0,0,17,0,0,0,0,0,1,1
true_5,0,11,12,0,2,170,0,0,0,0,1,0,1,0,0,0,0,0,0,1
true_6,0,1,6,2,6,0,155,7,3,0,0,1,11,1,1,1,0,0,0,0
true_7,0,0,5,2,2,0,6,144,7,0,0,0,20,1,1,0,4,1,2,3
true_8,1,1,1,0,1,0,3,16,156,0,1,0,9,1,1,0,3,2,2,1
true_9,0,0,0,0,0,1,0,0,1,171,8,0,10,0,0,1,2,2,1,2
true_10,0,0,2,0,0,0,0,0,0,10,176,0,7,0,0,1,1,1,1,1
true_11,1,1,8,1,0,2,0,0,0,1,0,148,11,3,1,0,9,4,6,2
true_12,0,8,5,6,7,1,5,2,0,1,0,4,151,5,1,0,1,0,0,0
true_13,0,2,2,0,0,0,0,0,0,0,0,0,5,179,1,4,0,1,3,1
true_14,1,4,1,0,3,0,0,0,2,0,1,1,15,4,153,0,3,2,6,1
true_15,3,1,2,0,0,0,0,1,0,0,0,0,6,2,1,159,1,2,3,18
true_16,2,0,2,0,0,0,0,1,1,1,1,3,1,0,0,1,137,2,22,8
true_17,0,0,0,0,1,0,0,0,0,0,0,1,3,1,1,1,2,165,7,6
true_18,0,0,1,0,0,1,1,0,0,2,0,1,3,3,1,1,23,8,105,5
true_19,4,0,1,0,1,0,0,0,0,1,2,2,2,2,1,43,11,1,6,49
