,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,60,1,0,0,1,1,0,3,2,1,1,2,1,2,4,19,2,10,5,45
true_1,0,154,3,6,4,14,0,4,0,0,0,0,6,0,1,1,0,1,1,0
true_2,0,11,142,12,10,7,0,5,0,0,3,0,5,0,2,0,0,0,0,0
true_3,0,7,23,119,30,0,6,1,1,0,0,1,4,1,0,1,0,0,2,0
true_4,0,6,6,8,148,2,3,9,1,0,0,2,5,1,0,0,0,0,2,0
true_5,0,11,7,0,6,169,1,1,0,0,1,0,0,0,1,0,0,0,0,1
true_6,0,0,3,2,5,0,162,6,2,1,0,0,6,1,2,1,0,0,3,1
true_7,1,1,0,2,2,0,6,159,6,1,0,0,9,0,1,1,3,0,4,2
true_8,0,0,1,0,1,0,3,23,157,0,0,0,2,2,1,0,3,2,3,1
true_9,0,0,0,0,0,1,0,9,2,177,3,1,0,0,0,1,1,1,2,1
true_10,0,0,1,0,0,0,0,8,0,14,172,0,0,0,0,1,0,1,2,1
true_11,3,2,7,1,0,2,0,3,0,0,0,153,6,3,1,1,6,4,5,1
true_12,0,9,2,6,7,0,6,4,0,1,0,3,150,5,1,0,1,0,1,1
true_13,0,1,0,0,0,0,0,4,0,0,0,0,2,178,2,4,0,1,5,1
true_14,1,3,0,0,1,1,0,9,1,1,1,0,4,4,158,0,3,1,7,2
true_15,3,1,0,0,0,0,0,7,0,0,0,0,0,2,1,160,0,1,5,19
true_16,5,0,1,0,0,0,0,2,1,2,0,7,0,0,1,0,133,1,22,7
true_17,1,0,0,0,0,0,0,3,0,0,0,1,0,1,1,2,0,168,4,7
true_18,0,0,0,0,0,0,1,3,0,3,0,4,0,2,2,1,15,9,107,8
true_19,7,0,0,0,0,0,1,3,1,2,1,1,0,1,2,32,11,3,4,57
