class,precision,recall,f1,support,roc_auc,pr_auc
0,0.8181818181818182,0.3375,0.4778761061946903,160,0.9598779432132963,0.6539288737410666
1,0.7184466019417476,0.7589743589743589,0.7381546134663342,195,0.9666243500089654,0.8031374899158003
2,0.5775193798449613,0.7563451776649747,0.654945054945055,197,0.9685237987671211,0.7566582610990887
3,0.7213114754098361,0.4489795918367347,0.5534591194968553,196,0.9701564873291231,0.7269194803425978
4,0.6330275229357798,0.7150259067357513,0.6715328467153284,193,0.976262419227042,0.8046173650118266
5,0.8585858585858586,0.8585858585858586,0.8585858585858586,198,0.9927529777053853,0.9253923563703761
6,0.8757062146892656,0.7948717948717948,0.8333333333333334,195,0.9890837367760446,0.9050553135981964
7,0.8372093023255814,0.7272727272727273,0.7783783783783784,198,0.9820121709819358,0.8554330241027726
8,0.9069767441860465,0.7839195979899497,0.8409703504043127,199,0.9897140420669576,0.8995563335491003
9,0.9095744680851063,0.8592964824120602,0.8837209302325582,199,0.9936316981153316,0.9406567688095868
10,0.9072164948453608,0.88,0.8934010152284264,200,0.9929957983193278,0.9422061148754063
11,0.896969696969697,0.7474747474747475,0.8154269972451791,198,0.9790825387129979,0.8618713078314599
12,0.4934640522875817,0.766497461928934,0.6003976143141153,197,0.975240843267541,0.8035555883758448
13,0.8731707317073171,0.9040404040404041,0.8883374689826302,198,0.9914882305699775,0.9370696466348348
14,0.9053254437869822,0.7766497461928934,0.8360655737704918,197,0.9828046218039697,0.9018358167900846
15,0.6597510373443983,0.7989949748743719,0.7227272727272728,199,0.9778421651804247,0.7936814081753677
16,0.685,0.7527472527472527,0.7172774869109948,182,0.9819981439964718,0.7949118508638839
17,0.8168316831683168,0.8776595744680851,0.8461538461538461,188,0.993717850481723,0.9320295806520933
18,0.6104651162790697,0.6774193548387096,0.6422018348623854,155,0.9745085441484853,0.7217837326489133
19,0.35251798561151076,0.3888888888888889,0.36981132075471695,126,0.9383613855348213,0.3013282418129925
