,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,26,2,0,0,0,1,0,1,0,0,0,3,6,1,2,53,3,17,16,29
true_1,0,142,10,6,4,14,1,1,0,0,0,0,10,0,3,2,0,1,1,0
true_2,0,4,151,9,10,6,0,0,0,0,3,0,10,0,3,0,0,0,1,0
true_3,0,3,34,90,45,1,7,2,1,0,0,0,10,1,1,1,0,0,0,0
true_4,0,6,12,12,137,1,4,1,0,0,0,1,16,0,1,0,0,1,1,0
true_5,0,10,13,0,2,167,0,0,0,1,0,0,3,0,1,0,0,0,0,1
true_6,0,0,4,2,2,0,161,8,3,0,0,0,7,1,3,0,0,2,2,0
true_7,0,0,3,0,2,0,7,147,10,0,1,0,18,0,1,0,3,0,4,2
true_8,0,0,1,0,1,0,5,14,152,0,1,1,12,1,1,0,2,2,6,0
true_9,0,0,2,0,0,0,0,0,1,174,6,0,9,0,0,1,1,3,2,0
true_10,0,0,1,0,0,0,0,1,0,10,175,0,7,0,1,1,1,2,1,0
true_11,1,2,9,0,1,1,0,0,0,0,0,149,10,3,3,0,6,4,7,2
true_12,0,5,4,8,11,0,7,2,0,0,0,4,147,6,2,1,0,0,0,0
true_13,0,2,0,0,0,1,0,2,0,0,0,0,6,174,4,5,0,1,3,0
true_14,0,2,0,0,2,0,0,1,2,0,2,0,17,4,157,0,0,2,7,1
true_15,1,0,1,0,0,0,0,3,0,0,0,0,6,1,1,169,1,3,6,7
true_16,1,1,1,0,0,0,0,2,0,1,0,4,1,1,1,0,130,2,30,7
true_17,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,3,2,163,10,3
true_18,0,0,3,0,0,0,1,1,0,1,0,2,3,3,2,1,18,9,108,3
true_19,2,0,1,0,0,0,1,1,0,0,1,2,3,1,2,73,10,3,9,17
