class,precision,recall,f1,support,roc_auc,pr_auc
0,0.6390977443609023,0.53125,0.5802047781569966,160,0.9610543628808864,0.6246618153398876
1,0.7044334975369458,0.7333333333333333,0.7185929648241206,195,0.9601305361305362,0.781651474965544
2,0.5587188612099644,0.7969543147208121,0.6569037656903766,197,0.9629681721768311,0.7596976524642765
3,0.6204081632653061,0.7755102040816326,0.6893424036281179,196,0.9664177506481048,0.7511596351066399
4,0.8421052631578947,0.6632124352331606,0.7420289855072464,193,0.965615815493633,0.7937571575548913
5,0.8693181818181818,0.7727272727272727,0.8181818181818182,198,0.9882503647901185,0.8899847679155333
6,0.8535031847133758,0.6871794871794872,0.7613636363636364,195,0.9754843105612336,0.8646088581025586
7,0.8284023668639053,0.7070707070707071,0.7629427792915532,198,0.9791200074654721,0.839376319621815
8,0.8977272727272727,0.7939698492462312,0.8426666666666667,199,0.9786822659925221,0.8858839412334504
9,0.912568306010929,0.8391959798994975,0.8743455497382199,199,0.9898850173578618,0.9235176134744166
10,0.8537735849056604,0.905,0.8786407766990292,200,0.9936498599439776,0.9430801007541939
11,0.9361702127659575,0.6666666666666666,0.7787610619469026,198,0.9560145124254866,0.8018565797526324
12,0.486013986013986,0.7055837563451777,0.5755693581780539,197,0.9622009970435342,0.746537344670446
13,0.8939393939393939,0.8939393939393939,0.8939393939393939,198,0.9911050595541077,0.9357465629495558
14,0.8982035928143712,0.7614213197969543,0.8241758241758241,197,0.9841784335704472,0.8870514375251083
15,0.723404255319149,0.6834170854271356,0.7028423772609819,199,0.9762041796774407,0.7509625002967197
16,0.7127659574468085,0.7362637362637363,0.7243243243243244,182,0.9744738260624548,0.7963350694786361
17,0.8520408163265306,0.8882978723404256,0.8697916666666666,188,0.994630362212956,0.9232033861264509
18,0.5381165919282511,0.7741935483870968,0.6349206349206349,155,0.971313969571231,0.6807405722361205
19,0.34375,0.2619047619047619,0.2972972972972973,126,0.9317109664941718,0.26578668242677367
