,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,69,1,2,0,0,1,0,0,0,0,6,1,9,0,1,13,4,8,12,33
true_1,0,135,25,16,1,6,0,0,0,0,0,0,6,0,2,2,0,0,2,0
true_2,0,5,161,16,2,1,0,0,0,0,2,0,8,0,1,0,1,0,0,0
true_3,0,2,28,154,5,0,2,0,0,0,2,0,2,1,0,0,0,0,0,0
true_4,0,5,19,32,118,0,1,0,0,0,2,0,15,0,0,0,1,0,0,0
true_5,0,11,57,4,1,123,0,0,0,0,0,0,1,0,0,0,0,0,0,1
true_6,0,0,11,20,3,0,137,4,2,0,1,0,13,0,0,0,3,0,1,0
true_7,1,0,6,6,2,1,6,132,13,0,1,0,21,1,0,0,3,0,3,2
true_8,0,0,2,1,2,0,4,4,162,0,5,0,9,0,1,0,4,2,3,0
true_9,1,0,2,0,0,0,0,0,1,166,17,0,9,0,0,0,0,1,1,1
true_10,0,0,2,0,0,0,0,0,0,4,183,0,7,0,0,1,1,1,1,0
true_11,1,3,18,2,2,0,0,0,1,0,2,116,20,1,2,0,13,4,10,3
true_12,0,7,12,22,2,1,3,2,3,1,1,1,134,6,1,0,1,0,0,0
true_13,2,2,2,0,0,1,0,0,0,0,0,0,6,177,2,0,0,3,3,0
true_14,1,1,2,1,2,1,0,0,0,0,3,0,16,7,154,0,4,0,4,1
true_15,9,0,4,1,0,0,0,0,0,0,0,0,6,2,1,143,1,3,7,22
true_16,1,0,4,0,0,0,0,0,0,0,3,0,2,1,0,0,142,3,21,5
true_17,1,0,1,0,0,0,0,0,0,0,2,0,3,1,0,0,2,166,9,3
true_18,0,0,3,0,0,1,1,0,0,2,1,1,3,2,1,0,19,9,108,4
true_19,21,0,1,0,0,0,0,0,0,1,3,1,2,0,4,41,15,3,4,30
