class,precision,recall,f1,support,roc_auc,pr_auc
0,0.43283582089552236,0.18125,0.2555066079295154,160,0.9333829639889196,0.4175172143135446
1,0.7832167832167832,0.5743589743589743,0.6627218934911243,195,0.9426429980276133,0.7236880161215681
2,0.2915057915057915,0.766497461928934,0.4223776223776224,197,0.9400509461116296,0.6232348891431994
3,0.4157608695652174,0.7806122448979592,0.5425531914893617,196,0.9539981213526262,0.6154068031199253
4,0.7578125,0.5025906735751295,0.6043613707165109,193,0.9413516986040636,0.6792686130896078
5,1.0,0.015151515151515152,0.029850746268656716,198,0.9632664834232584,0.7683601031175069
6,0.8571428571428571,0.2153846153846154,0.3442622950819672,195,0.9062298726914112,0.6055941826377764
7,0.8255813953488372,0.7171717171717171,0.7675675675675676,198,0.9696291017679595,0.8063254515121807
8,0.9241379310344827,0.6733668341708543,0.7790697674418605,199,0.9811673883278054,0.861557303778399
9,0.9936708860759493,0.7889447236180904,0.8795518207282913,199,0.9854087013054632,0.9124016733260233
10,0.7721518987341772,0.915,0.8375286041189931,200,0.9888221288515406,0.938554314325559
11,1.0,0.25252525252525254,0.4032258064516129,198,0.9101258950083139,0.6972532216582016
12,0.34748010610079577,0.6649746192893401,0.4564459930313589,197,0.9284467118731717,0.6011771228334507
13,0.9269662921348315,0.8333333333333334,0.8776595744680851,198,0.9870739873539425,0.9118872546738029
14,0.7523809523809524,0.8020304568527918,0.7764127764127764,197,0.969134697484376,0.8597959230999821
15,0.693069306930693,0.7035175879396985,0.6982543640897756,199,0.9707090478998184,0.734728354583872
16,0.6100917431192661,0.7307692307692307,0.665,182,0.9719011479044923,0.7384477509250382
17,0.8296703296703297,0.8031914893617021,0.8162162162162162,188,0.9901769485726505,0.90845220545464
18,0.44206008583690987,0.6645161290322581,0.5309278350515464,155,0.9630098603489046,0.6270840962551579
19,0.2196969696969697,0.23015873015873015,0.2248062015503876,126,0.9269325091910163,0.24114286894175688
