,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,71,2,4,0,0,1,0,0,0,0,6,1,4,0,1,14,7,8,20,21
true_1,1,137,19,14,2,8,0,1,0,0,0,0,9,0,2,1,0,0,1,0
true_2,0,5,153,21,5,0,0,0,0,0,2,0,9,0,2,0,0,0,0,0
true_3,0,2,24,156,3,0,0,0,1,0,4,0,5,1,0,0,0,0,0,0
true_4,0,3,16,29,128,0,0,0,0,0,2,0,15,0,0,0,0,0,0,0
true_5,0,16,52,5,0,123,0,0,0,0,0,0,1,0,0,0,1,0,0,0
true_6,0,0,14,38,8,0,95,8,3,0,2,0,22,0,3,0,1,0,1,0
true_7,0,0,4,1,1,0,2,139,10,0,4,0,23,0,2,0,6,1,4,1
true_8,0,0,2,0,1,0,4,9,150,0,7,0,9,0,4,0,6,2,5,0
true_9,1,0,1,0,0,0,0,0,1,160,24,0,9,0,0,0,1,1,1,0
true_10,0,0,2,0,0,0,0,0,0,1,186,0,7,0,0,1,1,1,1,0
true_11,2,1,20,3,1,0,0,0,0,0,3,107,20,1,4,0,15,4,17,0
true_12,0,4,12,25,3,1,3,2,3,0,3,1,134,3,3,0,0,0,0,0
true_13,5,1,2,0,0,1,0,1,0,0,0,0,7,167,4,0,2,3,5,0
true_14,1,2,2,2,1,1,0,1,0,0,4,0,14,3,155,0,2,1,8,0
true_15,11,0,4,0,0,0,0,1,0,0,0,0,6,1,3,146,2,3,9,13
true_16,0,0,3,0,0,0,0,0,0,0,3,0,2,1,0,0,142,2,23,6
true_17,1,0,2,0,0,0,0,0,0,0,5,0,3,1,1,0,1,157,15,2
true_18,1,0,4,0,0,0,1,0,0,0,5,0,3,2,2,0,21,5,110,1
true_19,20,0,1,0,0,0,0,0,0,0,4,1,2,0,2,47,16,4,7,22
