,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,79,1,4,0,0,0,0,0,0,0,3,2,4,4,1,14,3,5,15,25
true_1,0,143,11,14,3,14,1,0,0,0,0,0,4,1,2,1,0,0,1,0
true_2,0,8,155,18,4,7,0,0,0,0,1,0,2,0,2,0,0,0,0,0
true_3,0,7,22,152,6,1,0,0,0,0,2,0,4,1,0,1,0,0,0,0
true_4,0,6,21,22,133,0,0,0,0,0,1,0,8,1,0,0,0,0,1,0
true_5,0,14,11,3,1,168,0,0,0,0,0,0,0,0,0,0,0,0,0,1
true_6,1,1,13,24,4,0,119,10,2,1,0,0,16,1,1,0,1,0,1,0
true_7,0,0,15,4,3,1,3,137,9,0,1,0,12,1,1,0,5,0,5,1
true_8,0,2,8,0,3,0,5,7,153,0,4,0,4,0,1,0,4,2,6,0
true_9,1,1,9,1,0,0,0,0,1,166,12,0,0,0,0,0,2,1,3,2
true_10,0,0,9,0,0,0,0,0,0,2,182,0,0,0,0,1,1,0,5,0
true_11,1,3,12,2,1,4,0,0,1,0,0,125,13,1,4,0,13,3,12,3
true_12,0,10,5,19,2,1,4,4,1,1,0,2,134,10,1,0,2,0,1,0
true_13,1,2,5,0,0,1,0,0,0,0,0,0,2,180,1,1,0,1,4,0
true_14,1,2,8,1,2,1,1,0,0,0,1,0,9,7,155,0,4,0,5,0
true_15,8,2,8,0,0,0,0,1,0,0,0,0,0,2,2,148,2,3,7,16
true_16,3,0,5,0,0,0,0,0,0,0,0,1,0,1,0,0,149,0,17,6
true_17,1,0,3,0,0,2,0,0,0,0,0,0,0,1,1,0,2,165,9,4
true_18,2,0,5,0,0,0,1,0,0,1,2,1,0,3,1,0,19,5,111,4
true_19,26,0,3,0,1,0,0,0,0,0,0,1,0,0,4,45,15,3,5,23
