class,precision,recall,f1,support,roc_auc,pr_auc
0,0.6285714285714286,0.4125,0.4981132075471698,160,0.954819944598338,0.5490556038761584
1,0.7942857142857143,0.7128205128205128,0.7513513513513513,195,0.9619896001434464,0.7836348278616144
2,0.47305389221556887,0.8020304568527918,0.5951035781544256,197,0.9624112598578453,0.7372130101194434
3,0.5797665369649806,0.7602040816326531,0.6578366445916115,196,0.9720337071594167,0.7315969295385365
4,0.8642857142857143,0.6269430051813472,0.7267267267267268,193,0.9685070564530732,0.790698401827574
5,0.9121621621621622,0.6818181818181818,0.7803468208092486,198,0.983525060232787,0.8715174908471713
6,0.8873239436619719,0.6461538461538462,0.7477744807121661,195,0.9782599964138425,0.8666009225185295
7,0.8789808917197452,0.696969696969697,0.7774647887323943,198,0.9807749951926884,0.8472554404272223
8,0.8920454545454546,0.7889447236180904,0.8373333333333334,199,0.9849386951559814,0.8940285461750599
9,0.9820359281437125,0.8241206030150754,0.8961748633879781,199,0.9909530852244983,0.9235316118959429
10,0.8214285714285714,0.92,0.8679245283018868,200,0.9940448179271709,0.9521691034743119
11,0.9739130434782609,0.5656565656565656,0.7156549520766773,198,0.9508070627891457,0.7719538518733821
12,0.4584615384615385,0.7563451776649747,0.5708812260536399,197,0.95775848474387,0.7136015268821401
13,0.8877551020408163,0.8787878787878788,0.883248730964467,198,0.9905394934790233,0.9306320589872398
14,0.8830409356725146,0.766497461928934,0.8206521739130435,197,0.9842665166413073,0.8869431240776823
15,0.652542372881356,0.7738693467336684,0.7080459770114943,199,0.973744387014884,0.763307770116892
16,0.5950413223140496,0.7912087912087912,0.6792452830188679,182,0.9801199358055546,0.7785516689420132
17,0.8048780487804879,0.8776595744680851,0.8396946564885496,188,0.993420114758188,0.9228782687390134
18,0.5323383084577115,0.6903225806451613,0.601123595505618,155,0.9707464417971713,0.6866928968830397
19,0.25925925925925924,0.1111111111111111,0.15555555555555556,126,0.9372974491662747,0.26919454028580325
