,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,85,3,1,0,0,0,0,0,0,0,5,1,7,3,1,8,7,8,12,19
true_1,0,143,13,13,3,10,1,0,0,0,0,0,8,0,2,1,0,0,1,0
true_2,0,7,153,19,4,1,0,0,0,0,2,0,9,0,1,0,1,0,0,0
true_3,0,3,24,153,5,0,0,0,0,0,2,0,8,1,0,0,0,0,0,0
true_4,0,4,16,30,122,0,0,0,0,0,2,0,18,0,0,0,1,0,0,0
true_5,0,23,39,4,0,130,0,0,0,0,0,0,1,0,0,0,0,0,1,0
true_6,0,0,12,26,6,0,123,4,2,0,1,0,17,0,1,0,2,0,1,0
true_7,2,1,5,3,2,0,6,135,9,0,2,0,22,1,2,0,5,1,2,0
true_8,0,1,2,0,2,0,3,6,156,0,6,0,13,0,1,0,5,1,3,0
true_9,1,0,1,0,0,0,0,0,1,163,21,0,9,0,0,0,0,1,1,1
true_10,0,0,2,0,0,0,0,0,0,3,184,0,7,0,0,1,1,0,1,1
true_11,2,4,14,4,1,0,0,0,0,0,2,117,22,1,2,0,13,4,10,2
true_12,0,6,6,15,2,0,3,2,1,1,1,1,153,4,1,0,1,0,0,0
true_13,2,1,2,0,0,1,0,0,0,0,0,0,8,174,3,0,0,3,4,0
true_14,2,2,2,1,1,1,0,1,0,0,3,0,18,5,156,0,0,0,5,0
true_15,16,2,2,0,0,0,0,1,0,0,0,0,6,2,1,142,1,3,7,16
true_16,1,0,4,0,0,0,0,0,1,0,2,0,2,0,0,0,146,2,20,4
true_17,1,0,1,1,0,0,0,0,0,0,1,0,3,1,0,0,4,165,8,3
true_18,1,0,3,0,0,1,1,0,0,1,3,1,3,2,2,1,23,9,102,2
true_19,31,0,1,0,0,0,0,0,0,1,2,1,3,0,3,40,16,3,5,20
