,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,57,2,4,0,0,1,0,0,0,0,5,0,5,0,1,28,6,10,17,24
true_1,0,143,16,14,3,5,0,1,0,0,1,0,8,0,2,1,0,0,1,0
true_2,0,8,147,21,7,0,0,0,0,0,2,0,10,1,1,0,0,0,0,0
true_3,0,2,25,156,5,0,0,0,1,0,3,0,3,1,0,0,0,0,0,0
true_4,0,7,13,31,125,0,0,0,0,0,1,0,15,0,0,0,0,1,0,0
true_5,0,31,60,5,1,98,0,0,0,0,0,0,2,0,0,0,1,0,0,0
true_6,0,1,10,36,9,0,99,8,2,0,3,0,21,0,2,0,2,2,0,0
true_7,0,0,6,1,1,0,3,144,7,0,2,0,22,1,0,0,6,2,2,1
true_8,0,1,2,0,2,0,3,11,154,0,6,0,8,0,2,0,4,2,4,0
true_9,1,0,1,0,0,0,0,0,1,157,27,0,9,0,0,0,1,1,1,0
true_10,0,0,2,0,0,0,0,0,0,1,186,0,7,0,0,1,1,1,1,0
true_11,2,4,14,6,2,0,0,0,1,0,3,94,28,0,5,0,21,4,14,0
true_12,0,5,8,29,4,0,3,3,3,0,3,1,131,3,3,0,1,0,0,0
true_13,5,2,2,0,0,0,0,1,0,0,1,0,7,171,3,0,1,3,2,0
true_14,2,4,2,2,1,1,0,1,2,0,3,0,16,3,151,0,2,1,6,0
true_15,5,1,3,0,0,0,0,1,0,0,0,0,6,1,3,154,2,5,7,11
true_16,0,0,4,0,0,0,0,0,0,0,3,0,2,1,1,1,141,3,23,3
true_17,1,0,0,0,0,0,0,0,0,0,4,0,3,1,1,0,3,160,12,3
true_18,2,0,4,0,0,0,1,1,0,0,3,0,3,3,3,1,21,6,106,1
true_19,16,0,1,0,0,0,0,0,1,0,5,0,3,0,1,55,17,4,4,19
