class,precision,recall,f1,support,roc_auc,pr_auc
0,0.6263736263736264,0.35625,0.4541832669322709,160,0.949250346260388,0.509461017543906
1,0.6777251184834123,0.7333333333333333,0.7044334975369458,195,0.9606412049488973,0.7560070665559825
2,0.4537037037037037,0.7461928934010152,0.564299424184261,197,0.9555578286670616,0.6954623576934795
3,0.5182724252491694,0.7959183673469388,0.6277665995975855,196,0.9688916837020203,0.7044665532335572
4,0.78125,0.6476683937823834,0.7082152974504249,193,0.9636950812690751,0.7614207713950738
5,0.9333333333333333,0.494949494949495,0.6468646864686468,198,0.976872589274605,0.8496233417571281
6,0.908256880733945,0.5076923076923077,0.6513157894736842,195,0.9706989420835577,0.8239740436544614
7,0.8421052631578947,0.7272727272727273,0.7804878048780488,198,0.9771384053298947,0.8320412341555147
8,0.8953488372093024,0.7738693467336684,0.8301886792452831,199,0.9854058868973824,0.8878786728593833
9,0.9936708860759493,0.7889447236180904,0.8795518207282913,199,0.9901242420447238,0.9181023149769882
10,0.7126436781609196,0.93,0.806941431670282,200,0.9915826330532213,0.946907184383385
11,0.9894736842105263,0.47474747474747475,0.6416382252559727,198,0.9447017770086079,0.7634222395073829
12,0.42394822006472493,0.6649746192893401,0.5177865612648221,197,0.9514349726729376,0.6612922859648251
13,0.9193548387096774,0.8636363636363636,0.890625,198,0.9886179827389234,0.9242405452737389
14,0.8435754189944135,0.766497461928934,0.8031914893617021,197,0.9795505206135696,0.881537685143186
15,0.6390041493775933,0.7738693467336684,0.7,199,0.9738203760330636,0.7614921647883637
16,0.6130434782608696,0.7747252747252747,0.6844660194174758,182,0.979435419652811,0.7693707005752833
17,0.7804878048780488,0.851063829787234,0.8142493638676844,188,0.9934706036090619,0.9236939944602282
18,0.53,0.6838709677419355,0.5971830985915493,155,0.9676464551822602,0.676644388892954
19,0.3064516129032258,0.15079365079365079,0.20212765957446807,126,0.9369947118986637,0.2817473548681251
