,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,46,0,12,1,0,0,0,0,0,0,2,0,0,1,1,36,5,7,22,27
true_1,1,117,41,15,4,6,0,1,0,0,1,0,4,0,3,1,0,0,1,0
true_2,0,4,163,18,6,0,0,0,0,0,1,0,2,1,2,0,0,0,0,0
true_3,0,1,33,152,6,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0
true_4,0,3,27,35,122,0,0,0,0,0,1,0,4,0,0,0,0,1,0,0
true_5,0,11,135,4,1,46,0,0,0,0,0,0,0,0,0,0,0,0,1,0
true_6,0,1,17,50,10,0,76,12,3,0,2,0,17,0,3,0,4,0,0,0
true_7,0,0,16,2,3,0,1,147,6,0,1,0,11,0,0,0,5,1,4,1
true_8,0,1,9,1,5,0,2,13,141,0,4,0,4,0,4,0,8,1,6,0
true_9,1,0,11,0,0,0,0,0,1,158,23,0,0,0,0,0,2,1,2,0
true_10,1,0,9,0,0,0,0,0,0,1,184,0,0,0,0,1,3,0,1,0
true_11,2,0,27,8,3,0,0,0,2,0,0,76,24,0,4,0,19,3,29,1
true_12,0,3,17,44,9,0,3,5,3,0,1,1,104,4,3,0,0,0,0,0
true_13,5,2,7,0,0,0,0,1,0,0,0,0,3,165,4,1,0,3,7,0
true_14,1,2,10,2,2,0,0,2,0,0,2,0,8,3,153,0,3,0,9,0
true_15,6,0,10,0,0,0,0,1,0,0,0,0,0,2,3,156,1,1,8,11
true_16,0,0,5,0,0,0,0,0,0,0,2,0,1,0,0,2,139,1,28,4
true_17,1,0,7,0,0,0,0,0,0,0,1,0,0,0,1,0,2,156,16,4
true_18,2,0,7,0,0,0,1,0,1,0,2,0,0,2,4,1,22,6,106,1
true_19,17,0,3,0,0,0,0,0,0,0,2,0,1,0,2,59,15,3,9,15
