,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,82,0,1,0,0,0,0,2,0,0,3,1,8,3,1,13,2,8,9,27
true_1,0,143,9,15,3,12,2,1,0,0,0,0,6,0,2,1,0,0,1,0
true_2,0,9,148,21,4,4,0,0,0,0,2,0,7,0,2,0,0,0,0,0
true_3,0,8,19,155,7,1,0,0,0,0,2,0,3,1,0,0,0,0,0,0
true_4,0,6,10,27,130,0,0,0,1,0,2,0,17,0,0,0,0,0,0,0
true_5,0,14,17,6,1,158,0,0,0,0,0,0,1,0,0,0,0,0,0,1
true_6,1,1,8,32,4,0,117,10,2,0,0,0,17,0,1,0,1,0,1,0
true_7,0,0,5,3,3,2,2,142,11,1,1,0,20,0,1,0,4,1,2,0
true_8,1,1,1,0,1,0,4,9,162,0,4,0,10,0,0,0,2,1,3,0
true_9,1,1,1,0,0,0,0,0,1,169,14,0,9,0,0,0,2,1,0,0
true_10,0,0,2,0,0,0,0,0,0,8,178,0,7,0,0,1,1,0,3,0
true_11,1,4,11,5,2,1,1,0,3,0,1,115,22,1,4,0,11,5,9,2
true_12,1,8,5,22,2,0,3,4,3,1,0,1,139,5,1,0,2,0,0,0
true_13,1,1,2,0,0,1,1,0,1,1,0,0,5,178,2,1,0,1,3,0
true_14,1,2,1,1,2,1,1,2,0,0,3,0,19,6,152,0,3,0,3,0
true_15,9,1,3,0,0,0,0,2,0,0,0,0,6,2,2,149,2,3,5,15
true_16,3,0,3,0,0,0,0,0,4,1,1,0,2,0,0,0,145,0,17,6
true_17,0,0,0,0,0,2,0,1,0,0,0,0,3,1,1,0,3,166,6,5
true_18,3,0,3,0,0,1,1,1,0,2,3,1,3,4,3,1,18,7,101,3
true_19,24,0,1,0,1,0,0,1,2,0,2,1,2,1,3,45,13,3,3,24
