,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,89,0,3,0,0,0,0,1,0,0,2,2,5,5,1,15,1,9,12,15
true_1,0,139,10,11,4,17,1,1,0,0,0,0,8,0,2,1,0,0,1,0
true_2,0,7,153,16,4,5,0,0,0,0,1,0,8,0,1,0,2,0,0,0
true_3,0,5,25,151,8,0,0,0,0,0,2,0,3,1,0,1,0,0,0,0
true_4,0,6,13,24,130,0,0,0,0,0,2,1,16,0,0,0,1,0,0,0
true_5,0,10,21,1,1,163,0,0,0,0,0,0,1,0,0,0,0,0,0,1
true_6,1,1,15,26,5,0,98,12,4,1,0,0,26,1,2,0,2,0,1,0
true_7,1,0,6,3,3,1,1,146,7,0,1,0,20,0,1,0,4,1,3,0
true_8,0,3,1,1,2,0,2,9,159,0,3,0,9,0,1,0,3,3,3,0
true_9,1,0,1,0,0,1,0,0,1,167,13,0,10,0,0,0,1,2,2,0
true_10,0,0,2,0,0,0,0,0,0,5,181,0,7,0,0,1,1,1,2,0
true_11,2,4,10,3,1,0,0,0,2,0,1,127,16,1,4,0,10,4,11,2
true_12,1,7,6,16,1,0,2,3,4,0,0,1,145,6,1,0,3,0,0,1
true_13,2,1,2,0,0,1,0,1,0,0,0,0,6,174,3,1,0,2,5,0
true_14,3,2,1,1,2,1,0,1,1,0,1,0,17,2,153,0,6,0,6,0
true_15,12,1,3,0,0,0,0,2,0,0,0,0,6,2,1,152,1,4,6,9
true_16,4,0,2,0,0,1,0,0,1,0,1,0,3,0,0,0,134,1,28,7
true_17,1,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,2,172,6,2
true_18,3,0,3,0,0,0,1,0,0,2,1,1,3,2,2,2,14,11,108,2
true_19,32,0,1,0,0,0,0,0,0,0,1,1,2,0,4,44,15,5,3,18
