,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,62,1,1,0,0,0,0,1,1,0,3,1,7,1,2,24,1,7,10,38
true_1,0,144,8,14,4,12,2,1,1,0,0,0,6,0,1,1,0,0,1,0
true_2,0,8,146,24,4,3,0,1,0,0,1,0,7,1,2,0,0,0,0,0
true_3,0,3,19,160,6,1,0,0,0,1,1,0,3,1,0,1,0,0,0,0
true_4,0,7,10,31,131,0,0,0,1,0,0,0,11,1,0,0,0,0,1,0
true_5,0,24,18,4,2,147,0,0,0,0,0,0,1,0,0,1,0,0,0,1
true_6,0,1,7,18,3,0,130,10,4,1,0,0,18,1,1,0,0,0,1,0
true_7,0,1,4,4,2,1,2,152,9,0,0,0,15,0,1,1,4,0,2,0
true_8,0,1,0,0,1,0,3,10,164,0,3,0,9,0,0,0,3,2,3,0
true_9,1,1,0,0,0,0,0,0,1,169,12,0,9,0,0,0,1,2,2,1
true_10,0,0,2,0,0,0,0,0,0,8,178,0,7,0,0,1,1,0,3,0
true_11,1,4,9,4,1,2,0,0,4,0,0,128,14,1,3,0,11,2,10,4
true_12,0,12,2,20,4,0,3,6,4,1,0,2,134,5,1,0,2,0,1,0
true_13,2,1,1,1,0,1,2,1,1,0,0,0,5,176,3,0,0,1,3,0
true_14,1,4,1,1,1,1,0,3,2,0,2,0,15,4,153,0,4,0,5,0
true_15,3,1,3,0,0,0,0,2,0,0,0,0,6,2,1,155,3,3,4,16
true_16,2,0,3,0,0,0,0,1,4,1,0,1,2,0,0,0,135,0,26,7
true_17,0,0,0,0,0,1,0,1,0,0,0,0,3,1,1,2,2,161,11,5
true_18,0,0,2,0,0,0,1,1,0,2,1,1,3,2,0,2,17,6,113,4
true_19,16,0,1,0,1,0,0,1,0,0,0,1,2,0,4,50,11,4,6,29
