round,client_id,epoch,phase,loss,accuracy,precision,recall,f1
1,1,1,train,1.6071377301538312,0.5613886536833192,0.00462590427540292,0.03217612193056731,0.0036109348022721082
1,0,1,train,1.5752868884947242,0.5664594918765675,0.009357977472687566,0.06793152327990405,0.01616177356142978
1,-1,1,validation,0.08575241217878832,0.5822281167108754,0.6190626562030038,0.5822281167108754,0.5410911096657509
2,0,1,train,0.9524105709136986,0.722058663177407,0.7382899339608034,0.6178170319485334,0.5937831371123812
2,1,1,train,0.9054247975047376,0.7415749364944962,0.7148560248189819,0.5939034716342083,0.5731943567657923
2,-1,1,validation,0.065108483215542,0.676923076923077,0.6928632096139221,0.676923076923077,0.6665958861619979
3,0,1,train,0.7291917570636247,0.7812670374005016,0.812533782534297,0.7543343146876023,0.751511292166227
3,1,1,train,0.7229948510088631,0.7852667231160033,0.7923680144285822,0.7288738357324301,0.7409413805127867
3,-1,1,validation,0.060724238517746054,0.7007957559681698,0.7155623783423468,0.7007957559681698,0.6968642006788299
4,1,1,train,0.6016366740235606,0.8220152413209145,0.841464682931523,0.7569856054191363,0.7829331240536692
4,0,1,train,0.5713275849027397,0.8284810816704831,0.8507093557551356,0.819212735797623,0.8188502244668324
4,-1,1,validation,0.06029361854023263,0.7106100795755969,0.7178832669111649,0.7106100795755969,0.7073435546892929
5,0,1,train,0.45000203960422647,0.8675171736997056,0.8838853105102492,0.8547595682041217,0.8560651778501133
5,1,1,train,0.4908449202373221,0.8560541913632516,0.8742245273404908,0.8159187129551227,0.8370311113170156
5,-1,1,validation,0.06026599890792085,0.7206896551724138,0.7289264837966961,0.7206896551724138,0.7183360525069743
6,0,1,train,0.3432551608404683,0.8988114709410097,0.9143309187924652,0.89902954966743,0.899324780650186
6,1,1,train,0.4115769394849603,0.8763759525825572,0.9049589434664076,0.8352243861134632,0.8605097175380425
6,-1,1,validation,0.061787268626120745,0.7273209549071618,0.7390461807861917,0.7273209549071618,0.726470248178258
7,0,1,train,0.26400249050962593,0.9198560680405626,0.9366372186929858,0.9216006978519246,0.923118386981155
7,1,1,train,0.33862169752451216,0.8992379339542761,0.9144139963677413,0.8616426756985606,0.8788831178254732
7,-1,1,validation,0.06400093028139056,0.7294429708222812,0.7352394366053658,0.7294429708222812,0.7295843468113344
8,0,1,train,0.21062524993709233,0.9373023661541816,0.9526516848608901,0.9460255152109912,0.9473795873760718
8,1,1,train,0.2784841552678798,0.914817950889077,0.9372611018672258,0.8748518204911092,0.8998362992119114
8,-1,1,validation,0.06690824944575365,0.7305039787798409,0.7441327636496794,0.7305039787798409,0.7322172273244808
9,0,1,train,0.1645030569802736,0.9510413259186566,0.9688946691107363,0.962381419692509,0.9637875584754995
9,1,1,train,0.23592475268398286,0.9319220999153259,0.9580681746204109,0.896359017781541,0.9214350431545594
9,-1,1,validation,0.0712859291711758,0.7273209549071618,0.7397255125704756,0.7273209549071618,0.7281457948517767
10,0,1,train,0.1390267492990733,0.9609639079707775,0.9726993074474165,0.9649983644095519,0.9668484923459918
10,1,1,train,0.1945956407618281,0.9417442845046571,0.9557172859507497,0.91346316680779,0.9280785791030711
10,-1,1,validation,0.07381140744209842,0.729973474801061,0.7461049184487615,0.729973474801061,0.7346541504913595
11,0,1,train,0.13061026440229986,0.961509104786828,0.9749985050456554,0.9693599389379566,0.9708128021740383
11,1,1,train,0.16807364897166907,0.9486875529212532,0.9746239713473079,0.9183742591024555,0.9414714785719378
11,-1,1,validation,0.08140460758467528,0.7177718832891247,0.740178566017943,0.7177718832891247,0.718869106330018
12,0,1,train,0.12056755287017436,0.9645622069567114,0.9731854358085997,0.9653254824991822,0.9671318178973416
12,1,1,train,0.14976121979557935,0.9563082133784928,0.9647187590600639,0.9117696867061812,0.9295176076308288
12,-1,1,validation,0.08226560697537558,0.7275862068965517,0.7393236842092726,0.7275862068965517,0.728582914874607
13,1,1,train,0.12933591566688846,0.961727349703641,0.9774383477609484,0.9341236240474174,0.9518061835715674
13,0,1,train,0.1192683311051913,0.9645622069567114,0.9778211554487468,0.9721949623814197,0.973578825032859
13,-1,1,validation,0.08440837894371199,0.7275862068965517,0.742564059361507,0.7275862068965517,0.7291921257624997
14,0,1,train,0.10426374637647143,0.9682695453058554,0.974680584838394,0.9684876240322756,0.9698721709242545
14,1,1,train,0.12589837003285317,0.9605419136325147,0.9859672127502703,0.951735817104149,0.9668515504995677
14,-1,1,validation,0.08672569093463661,0.7328912466843501,0.7410091019433802,0.7328912466843501,0.7349355980208728
15,0,1,train,0.09973470866335361,0.9691418602115364,0.9789465033167538,0.9730672772871006,0.9745149457269419
15,1,1,train,0.10666384137317388,0.967146486028789,0.9865366383358557,0.9449618966977138,0.9634730014262988
15,-1,1,validation,0.091735328865282,0.7312997347480106,0.7467683081758423,0.7312997347480106,0.7332458514863197
16,0,1,train,0.100423668748834,0.9689237814851162,0.9788848603484067,0.9730672772871006,0.974464947543145
16,1,1,train,0.11701154187368858,0.967146486028789,0.9847125668061739,0.9383573243014395,0.9579257221316884
16,-1,1,validation,0.09356905502373407,0.729973474801061,0.7387736522131022,0.729973474801061,0.729811666564047
17,0,1,train,0.09978954331449011,0.9694689783011667,0.9779574694704506,0.9721949623814197,0.9735574044038265
17,1,1,train,0.09935765344263338,0.9700254022015241,0.9868071612359722,0.9529212531752752,0.9675555004346627
17,-1,1,validation,0.09275135992512364,0.73342175066313,0.74288273436137,0.73342175066313,0.7342271459800698
18,0,1,train,0.09760882822648749,0.9682695453058554,0.9779000631776057,0.9721949623814197,0.9736038801181031
18,1,1,train,0.0985871488069549,0.9690093141405589,0.9912472366009185,0.9642675698560542,0.9761047277721696
18,-1,1,validation,0.09590150556120705,0.7376657824933687,0.7478206612695787,0.7376657824933687,0.7350929657642566
19,0,1,train,0.09713025731662286,0.9700141751172172,0.9738627460239009,0.9627085377821394,0.9648478703474168
19,1,1,train,0.09709832421252253,0.970364098221846,0.9901247058857937,0.944623200677392,0.9642681630282848
19,-1,1,validation,0.09539673575385417,0.7336870026525198,0.7406841286923738,0.7336870026525198,0.7333652051815625
20,1,1,train,0.09682477045469175,0.9698560541913632,0.9893990758575343,0.9524132091447925,0.9683594104442478
20,0,1,train,0.09941379395566571,0.9702322538436375,0.9770193653497539,0.9707774506596881,0.9722144935002571
20,-1,1,validation,0.09654214132814334,0.736604774535809,0.7445611444255268,0.736604774535809,0.7383788356016417
21,0,1,train,0.096138495648988,0.9701232144804274,0.9784319346488973,0.9726311198342602,0.9740871154180016
21,1,1,train,0.11033361919076383,0.9695173581710415,0.990140745931299,0.9554614733276884,0.9711342522780145
21,-1,1,validation,0.09683521944110526,0.736870026525199,0.7460361710244243,0.736870026525199,0.7384514876442769
22,0,1,train,0.09170046153681442,0.9714316868389489,0.9796562921582358,0.9739395921927816,0.9753433607998325
22,1,1,train,0.08987168564114678,0.97307366638442,0.9908369235851056,0.9632514817950889,0.9753495096592396
22,-1,1,validation,0.10140450009804426,0.7326259946949603,0.7510185746973604,0.7326259946949603,0.7350784558866379
