,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,68,3,0,0,0,1,0,6,5,1,1,2,1,6,1,19,5,17,7,17
true_1,0,139,14,6,5,13,0,2,1,0,0,0,8,1,2,2,0,1,1,0
true_2,0,5,154,8,9,8,0,5,2,0,1,0,2,0,3,0,0,0,0,0
true_3,0,3,30,123,18,1,4,3,5,0,0,1,7,1,0,0,0,0,0,0
true_4,0,6,12,18,131,1,3,11,1,0,1,1,8,0,0,0,0,0,0,0
true_5,0,9,12,1,2,169,0,1,2,0,0,0,2,0,0,0,0,0,0,0
true_6,0,0,3,3,3,0,159,10,7,0,0,2,4,0,2,0,0,2,0,0
true_7,1,0,0,0,3,0,4,150,25,0,0,0,7,1,0,0,2,1,3,1
true_8,0,1,1,0,0,0,2,16,171,0,0,1,2,1,2,0,1,1,0,0
true_9,1,0,1,0,0,0,0,9,4,167,12,2,0,0,0,0,0,3,0,0
true_10,0,0,1,0,0,0,0,8,1,4,180,1,0,0,1,1,2,1,0,0
true_11,2,1,4,2,1,4,0,2,3,0,0,148,9,4,3,0,7,3,4,1
true_12,0,5,8,7,8,1,7,6,5,0,0,3,137,8,2,0,0,0,0,0
true_13,0,1,0,0,0,1,2,5,1,0,0,0,3,179,3,0,1,1,1,0
true_14,0,3,1,0,3,0,0,8,4,0,2,2,5,6,158,0,1,1,3,0
true_15,11,1,1,0,0,0,0,9,1,0,0,0,0,3,1,157,1,1,4,9
true_16,1,0,1,0,0,1,0,2,7,0,0,13,0,2,2,0,132,1,16,4
true_17,0,0,1,0,0,0,0,3,4,0,0,1,0,1,1,0,3,167,5,2
true_18,4,0,2,0,0,0,1,8,3,1,0,5,0,5,4,2,20,11,88,1
true_19,24,0,0,0,0,0,0,4,1,1,0,2,1,2,2,56,12,3,5,13
