class,precision,recall,f1,support,roc_auc,pr_auc
0,0.625,0.46875,0.5357142857142857,160,0.9596900969529085,0.6422357201766762
1,0.7760416666666666,0.764102564102564,0.7700258397932817,195,0.9670733369194908,0.8055149399467763
2,0.6194331983805668,0.7766497461928934,0.6891891891891891,197,0.9650139725322887,0.7640907614777029
3,0.7210526315789474,0.6989795918367347,0.7098445595854922,196,0.973252115619611,0.7361313370481095
4,0.8023952095808383,0.694300518134715,0.7444444444444445,193,0.9768845574996269,0.8232956643423622
5,0.8119266055045872,0.8939393939393939,0.8509615384615384,198,0.9914048095739025,0.9241462946852663
6,0.8663101604278075,0.8307692307692308,0.8481675392670157,195,0.9869420835574683,0.9014243370418507
7,0.6015625,0.7777777777777778,0.6784140969162996,198,0.9840206375060798,0.8663765106063089
8,0.8088235294117647,0.8291457286432161,0.8188585607940446,199,0.9879163389053922,0.9058460679740109
9,0.9308510638297872,0.8793969849246231,0.9043927648578811,199,0.994889034925397,0.9471037361848511
10,0.9270833333333334,0.89,0.9081632653061225,200,0.9935574229691877,0.94751951119248
11,0.7560975609756098,0.7828282828282829,0.7692307692307693,198,0.9767396812469601,0.8553690317762055
12,0.823170731707317,0.6852791878172588,0.7479224376731302,197,0.9689549796059276,0.7977010266324459
13,0.8497652582159625,0.9141414141414141,0.8807785888077859,198,0.9892917133258678,0.9394598973385047
14,0.8549222797927462,0.8375634517766497,0.8461538461538461,197,0.9879368813762553,0.9126171297668143
15,0.7104072398190046,0.7889447236180904,0.7476190476190476,199,0.9751881783602976,0.8106164375940981
16,0.7231638418079096,0.7032967032967034,0.713091922005571,182,0.9798136645962733,0.7959993945158651
17,0.7777777777777778,0.8936170212765957,0.8316831683168316,188,0.992769699561638,0.9219580006414443
18,0.6834532374100719,0.6129032258064516,0.6462585034013606,155,0.9672511488868067,0.7133761230194174
19,0.37037037037037035,0.23809523809523808,0.2898550724637681,126,0.9400449532172913,0.32378097952041557
