,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19
true_0,78,4,0,0,0,1,0,4,3,0,1,2,1,7,1,18,6,13,7,14
true_1,0,146,9,7,4,15,0,3,0,0,0,0,5,1,2,1,0,1,1,0
true_2,0,7,149,12,8,8,0,5,1,1,1,0,2,0,3,0,0,0,0,0
true_3,0,3,25,136,14,1,4,2,2,0,1,0,7,1,0,0,0,0,0,0
true_4,0,8,12,16,134,1,3,10,0,1,0,1,7,0,0,0,0,0,0,0
true_5,0,13,10,1,1,169,0,1,1,0,0,0,1,0,1,0,0,0,0,0
true_6,1,0,6,4,5,0,153,8,6,0,0,2,7,0,2,0,1,0,0,0
true_7,1,0,4,1,2,0,2,150,20,0,1,0,7,2,1,0,2,1,3,1
true_8,1,1,1,0,1,0,1,17,166,0,1,1,2,1,1,0,1,2,2,0
true_9,1,0,0,0,0,1,0,9,3,172,7,2,1,0,0,0,0,3,0,0
true_10,0,0,2,0,0,0,0,7,1,5,178,0,0,0,1,1,2,2,1,0
true_11,1,1,3,1,0,5,0,2,2,0,0,152,6,4,3,0,7,4,6,1
true_12,0,5,5,11,6,1,5,5,4,0,0,5,142,7,1,0,0,0,0,0
true_13,0,2,2,0,0,1,0,3,1,0,0,0,2,180,2,2,1,1,1,0
true_14,0,2,1,0,1,1,0,7,3,0,2,4,7,6,159,0,1,1,2,0
true_15,9,1,3,0,0,0,0,7,0,0,0,0,0,2,2,158,1,2,4,10
true_16,1,1,2,0,0,0,0,1,6,0,0,13,0,1,1,0,134,2,16,4
true_17,0,0,0,1,0,0,0,4,1,0,0,2,0,1,1,0,4,166,5,3
true_18,3,0,3,0,0,1,1,5,0,1,0,7,0,4,2,0,22,9,96,1
true_19,25,0,2,0,0,0,0,2,0,1,0,3,0,3,2,45,12,4,5,22
