round,client_id,epoch,phase,loss,accuracy,precision,recall,f1
1,6,1,train,1.6009514403812002,0.5190140845070422,0.7536671980350526,0.7612676056338028,0.7400386738171385
1,5,1,train,1.4787128704873955,0.5781710914454278,0.7969566698286532,0.7927728613569321,0.7594918590757745
1,3,1,train,1.4299708936321602,0.5727016885553471,0.7044456692785379,0.7209193245778611,0.6928500432354274
1,1,1,train,1.6775725032444353,0.49351251158480075,0.740772653061332,0.7442075996292864,0.7262964957232495
1,2,1,train,1.2967673087376728,0.6231276213301378,0.7857789320617162,0.7759137207908927,0.749990939066325
1,8,1,train,1.5248408028505798,0.5265882352941177,0.7258879352718186,0.7232941176470589,0.6871263612030472
1,4,1,train,1.6444145340955894,0.5181644359464627,0.7407000337094966,0.765774378585086,0.7466073523690377
1,7,1,train,1.4551682026512855,0.5790349417637272,0.7407656943936209,0.7537437603993344,0.7271512268098203
1,0,1,train,1.1600328101749309,0.6642282370153622,0.8419413170796821,0.8222384784198976,0.8127464473945794
1,-1,1,validation,0.20933698118523514,0.5575596816976127,0.6383090099718065,0.5575596816976127,0.5232312995362589
2,5,1,train,0.8707952138255625,0.7477876106194691,0.8442477720432596,0.8348082595870207,0.8232306769355866
2,7,1,train,0.9482006898759741,0.7310038824181919,0.7939053199724401,0.8008874098724348,0.7848553336539561
2,4,1,train,0.8841460978484336,0.7409177820267686,0.8459523905447429,0.847036328871893,0.8333481116720298
2,6,1,train,0.9438692636453034,0.7204225352112676,0.8005249264611803,0.8,0.7890380854278902
2,1,1,train,1.0256808255005765,0.6950880444856349,0.7906838161056309,0.7747914735866543,0.764812153600992
2,0,1,train,0.6964514564439567,0.8061448427212875,0.8639987828481301,0.8675932699341624,0.861317359810056
2,2,1,train,0.8890403415740392,0.7429598562013181,0.8292189456242814,0.8082684242061114,0.7904850374209458
2,3,1,train,0.9607457399703143,0.7082551594746717,0.8084282464598914,0.7978424015009381,0.7943321410405167
2,8,1,train,1.0069749002393924,0.684235294117647,0.7873625067383259,0.7741176470588236,0.7652449713354151
2,-1,1,validation,0.12998144181262436,0.6758620689655173,0.6840293976972684,0.6758620689655173,0.6623904243701209
3,7,1,train,0.8225407561831242,0.7559622850804215,0.8241894131620334,0.8042151968940654,0.7878952356982871
3,4,1,train,0.7959112287250184,0.7523900573613767,0.8505221066121387,0.8499043977055449,0.8318196646746812
3,5,1,train,0.7659110646914034,0.7765486725663717,0.8618440786591133,0.8466076696165191,0.8350725706466917
3,2,1,train,0.7437956188070146,0.7681246255242661,0.8600711766958375,0.8514080287597364,0.842683232230052
3,1,1,train,0.9130742300439764,0.7252085264133457,0.8107624066977897,0.793790546802595,0.7857993325952304
3,8,1,train,0.9136903086691198,0.7058823529411765,0.7982567691289572,0.7901176470588235,0.7850757455997106
3,0,1,train,0.6022178210557727,0.8324798829553768,0.8903821743189086,0.8975859546452085,0.8918690774351138
3,3,1,train,0.8293204381364339,0.7471857410881801,0.8396406845267157,0.825984990619137,0.8173312391374762
3,6,1,train,0.8386526236080387,0.7464788732394366,0.835595875860579,0.8169014084507042,0.8121281212635642
3,-1,1,validation,0.11710796651358787,0.7039787798408488,0.7051231042158262,0.7039787798408488,0.6958172245762176
4,8,1,train,0.7942307050711006,0.7388235294117647,0.8490209102928037,0.8174117647058824,0.8186381330972604
