class,precision,recall,f1,support,roc_auc,pr_auc
0,0.6446280991735537,0.4875,0.5551601423487544,160,0.9613711911357341,0.6468390603823786
1,0.8021978021978022,0.7487179487179487,0.7745358090185677,195,0.9695922538999462,0.8093651319401525
2,0.6343612334801763,0.7309644670050761,0.6792452830188679,197,0.9653180011962249,0.7718079314261402
3,0.7650273224043715,0.7142857142857143,0.7387862796833773,196,0.9728466932380115,0.7442814779497977
4,0.7421052631578947,0.7305699481865285,0.7362924281984334,193,0.9781809806753277,0.8294574460216839
5,0.8341232227488151,0.8888888888888888,0.8606356968215159,198,0.9908491409051319,0.9264303820891524
6,0.859375,0.8461538461538461,0.8527131782945736,195,0.9860369374215527,0.8981346620043748
7,0.5968992248062015,0.7777777777777778,0.6754385964912281,198,0.9828159817661497,0.8701132122444332
8,0.8308457711442786,0.8391959798994975,0.835,199,0.9887719189619337,0.9061099253357423
9,0.9109947643979057,0.8743718592964824,0.8923076923076924,199,0.9940841142143086,0.9466594612566229
10,0.9210526315789473,0.875,0.8974358974358975,200,0.9938711484593837,0.9490911049379254
11,0.7572815533980582,0.7878787878787878,0.7722772277227723,198,0.9764017555170971,0.8566408343362659
12,0.8044692737430168,0.7309644670050761,0.7659574468085106,197,0.9701753563457459,0.8052938192616481
13,0.8418604651162791,0.9141414141414141,0.8765133171912833,198,0.9902602452294501,0.9417358701330518
14,0.8534031413612565,0.8274111675126904,0.8402061855670103,197,0.988253696292413,0.9150153269616322
15,0.7072072072072072,0.7889447236180904,0.7458432304038005,199,0.9758903731764393,0.8072129652153803
16,0.7166666666666667,0.7087912087912088,0.712707182320442,182,0.9808258909429478,0.7980263817828116
17,0.7799043062200957,0.8670212765957447,0.8211586901763224,188,0.99283949297314,0.9221911223620401
18,0.7265625,0.6,0.657243816254417,155,0.9682202293311917,0.7194318840845146
19,0.35106382978723405,0.2619047619047619,0.3,126,0.9383984109560399,0.3186609028225006
