class,precision,recall,f1,support,roc_auc,pr_auc
0,1.0,0.00625,0.012422360248447204,160,0.9084002770083102,0.41988474805367837
1,0.632768361581921,0.5743589743589743,0.6021505376344086,195,0.9351522323830015,0.6860188636111019
2,0.2965235173824131,0.7360406091370558,0.4227405247813411,197,0.9237783091175923,0.5280875117759419
3,0.4797687861271676,0.42346938775510207,0.44986449864498645,196,0.9309254479631807,0.43433120824659255
4,0.37719298245614036,0.44559585492227977,0.4085510688836104,193,0.9255404056718152,0.43385112296666756
5,0.7528089887640449,0.3383838383838384,0.46689895470383275,198,0.9677075910278597,0.7424793012243899
6,1.0,0.07179487179487179,0.1339712918660287,195,0.9386379774072081,0.6671745153139146
7,0.8201438848920863,0.5757575757575758,0.6765578635014837,198,0.9647093838723177,0.7087409961900919
8,0.5473684210526316,0.7839195979899497,0.6446280991735537,199,0.9641148897666715,0.6668813168081251
9,0.868020304568528,0.8592964824120602,0.8636363636363636,199,0.9889956644043516,0.9146815200189433
10,0.8823529411764706,0.825,0.8527131782945736,200,0.9800910364145659,0.9106212207088878
11,0.6160714285714286,0.696969696969697,0.6540284360189573,198,0.9507137443867566,0.7734660238960651
12,0.7368421052631579,0.3553299492385787,0.4794520547945205,197,0.9341493803640104,0.554991289639316
13,0.47074468085106386,0.8939393939393939,0.6167247386759582,198,0.9774176535794677,0.9023752938940223
14,0.5142857142857142,0.8223350253807107,0.6328125,197,0.9710320352445938,0.8239644662809494
15,0.5094339622641509,0.8140703517587939,0.6266924564796905,199,0.962845591722263,0.6428517241194839
16,0.8045977011494253,0.38461538461538464,0.5204460966542751,182,0.9530256532764894,0.6166362016625971
17,0.5394736842105263,0.8723404255319149,0.6666666666666666,188,0.9741526782850423,0.8508257851055598
18,0.6875,0.2838709677419355,0.4018264840182648,155,0.9272939811716414,0.465895063099517
19,0.125,0.007936507936507936,0.014925373134328358,126,0.9155863955534648,0.22094084354927104
